% Model:              2D Model _ tu[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 21 2017, 02:48
% Table:              Table 2 - tu_r1 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_center=0.22, acpr.p_t*2*pi*a (N)                g_center=0.24, acpr.p_t*2*pi*a (N)                g_center=0.26, acpr.p_t*2*pi*a (N)                g_center=0.28, acpr.p_t*2*pi*a (N)                g_center=0.3, acpr.p_t*2*pi*a (N)
785                                               21136.334911676026+21673.875039507606i            21141.164865736617+21681.98926155151i             21146.883553833944+21689.552223672574i            21153.34450627834+21695.654677900806i             21160.405310767914+21700.888914320396i
790                                               21358.960223082122+21696.709805417708i            21364.369430753137+21704.6514729058i              21370.630059716295+21711.97014063548i             21377.586766261975+21717.75675991653i             21385.089465469948+21722.615786473998i
795                                               21582.271461956916+21717.627342359927i            21588.257267199668+21725.3570846637i              21595.051646293534+21732.392943354716i            21602.490540876464+21737.826775843718i            21610.416463328587+21742.275925166166i
800                                               21806.25357304413+21736.60403208939i              21812.810711666592+21744.082153490446i            21820.127991755147+21750.796745848183i            21828.03285187435+21755.841286800973i             21836.360726057734+21759.84672862882i
805                                               22030.890101069603+21753.616350995442i            22038.010652405253+21760.803000995053i            22045.8373027047+21767.158107404906i              22054.189252946675+21771.77748611196i             22062.89523893012+21775.306417077772i
810                                               22256.163197514124+21768.64096571597i             22263.83654720743+21775.49631371198i              22272.1563441722+21781.454135356995i              22280.933872775226+21785.61330308832i             22289.99160743825+21788.634135545835i
815                                               22482.05363424904+21781.654826930044i             22490.266448415292+21788.13924052129i             22499.06047699549+21793.662584457335i             22508.23946549497+21797.32750250651i              22517.62012135951+21799.810051464232i
820                                               22708.540823656407+21792.635260805346i            22717.27703468547+21798.709486983902i             22726.523702096056+21803.76195234359i             22736.077468114694+21806.89977926981i             22745.74982565259+21808.81544648404i
825                                               22935.602844907055+21801.560057627983i            22944.84364910851+21807.18540610762i              22954.518711174274+21811.731570585693i            22964.418064274985+21814.310847782133i            22974.348597506938+21815.632801993193i
830                                               23163.21647593176+21808.40755721928i              23172.94034318942+21813.546085136008i             23183.016943304603+21817.551690965392i            23193.23025386158+21819.542525605855i             23203.38322901149+21820.245878056543i
835                                               23391.357230691516+21813.15673081319i             23401.53992617608+21817.77142803527i              23411.988646908976+21821.203566582495i            23422.4819277815+21822.57781114289i               23432.81951465787+21822.639785483563i
840                                               23619.999401252222+21815.787259052508i            23630.614019326764+21819.8422333605i              23641.402946504477+21822.66952755424i             23652.139947354735+21823.400954994566i            23662.6223431931+21822.801050662933i
845                                               23849.116104211313+21816.279605955446i            23860.133114462722+21819.740267300596i            23871.227913741994+21821.933051088025i            23882.17022770098+21821.997524888262i             23892.755792820866+21820.717673023373i
850                                               24078.679331018837+21814.61508864032i             24090.066636482068+21817.44833180815i             24101.430642109834+21818.978825777675i            24112.53782449277+21818.354464003365i             24123.18322959181+21816.379175475715i
855                                               24308.66000172513+21810.775942719734i             24320.383009140118+21812.95032751365i             24331.977324804848+21813.792810039i               24343.207023519895+21812.460142655145i            24353.86740794843+21809.776646469676i
860                                               24539.028021704107+21804.74538331977i             24551.049723766228+21806.231311651598i            24562.833335242532+21806.3622846886i              24574.141432469278+21804.30440332742i             24584.77057276974+21800.902776338145i
865                                               24769.752340970044+21796.507661733445i            24782.033410412187+21797.27755085753i             24793.963309684324+21796.675899641734i            24805.304074406224+21793.878599128606i            24815.85456282207+21789.75188445984i
870                                               25000.801015655357+21786.048117726557i            25013.29991095041+21786.07656887618i              25025.33123154492+21784.72371486369i              25036.657482424205+21781.17562575527i             25047.08091450817+21776.31994054833i
875                                               25232.14127131363+21773.353227631193i             25244.814353842314+21772.617189340406i            25256.900516952413+21770.497235643226i            25268.163795032335+21766.18994712282i             25278.410965740626+21760.604578519622i
880                                               25463.73956775346+21758.410648294917i             25476.541230127823+21756.889573735094i            25488.634101139014+21753.98944236013i             25499.78485181942+21748.91761482788i              25509.8059593886+21742.605103664268i
