% Model:              2D Model _ g2u[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 22 2017, 22:27
% Table:              Table 1 - g2u_g2 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_center=0.22, acpr.p_t*2*pi*a (N)                g_center=0.24, acpr.p_t*2*pi*a (N)                g_center=0.26, acpr.p_t*2*pi*a (N)                g_center=0.28, acpr.p_t*2*pi*a (N)                g_center=0.3, acpr.p_t*2*pi*a (N)
2980                                              305379.64663739066+180382.82817807098i            345740.01416397636+185645.71915084022i            384952.94273901434+188679.80097991473i            422628.1365403093+189936.45460793763i             458508.3977883283+189913.66362005047i
2985                                              305667.62724352174+180061.5042581794i             346006.976936496+185281.23298741676i              385194.0175519956+188280.3352672749i              422840.3216981655+189509.9379144135i              458689.88973021146+189467.5755895348i
2990                                              305951.0422818614+179741.41708546513i             346269.8427846979+184918.43855697327i             385431.6130939558+187882.74803993595i             423049.6856488571+189085.21216165027i             458869.16358440014+189022.95251004928i
2995                                              306229.8823583232+179422.70409966027i             346528.5926927516+184557.449388802i               385665.68823612883+187487.12678307394i            423256.1540474423+188662.34026199245i             459046.10298773454+188579.83687960485i
3000                                              306504.1461879111+179105.51068753985i             346783.2153874675+184198.3890885986i              385896.20928865357+187093.5716421348i             423459.6597923292+188241.40069122807i             459220.59872854827+188138.2898635555i
3005                                              306773.8416095859+178789.98946198847i             347033.70856860105+183841.39056755535i            386123.15146117617+186702.1945982097i             423660.1447225545+187822.48660740102i             459392.55068391364+187698.39036790593i
3010                                              307038.9865266706+178476.29943623452i             347280.0800561162+183486.5951481529i              386346.5002332849+186313.1184989546i              423857.5612190151+187405.70480978405i             459561.8696549247+187260.23392946672i
3015                                              307299.60976262984+178164.60510086146i            347522.3488440554+183134.1515540514i              386566.2526207194+185926.4759567922i              424051.87369216495+186991.17454294383i            459728.47908215213+186823.9314334469i
3020                                              307555.7518227877+177855.07541281663i             347760.54604776093+182784.21479572792i            386782.4183255904+185542.4081233125i              424243.0599442207+186579.02615988854i             459892.3166255897+186389.60767055073i
3025                                              307807.4655537827+177547.88270588664i             347994.7157370708+182436.9449613i                 386995.0207588728+185161.06335311942i             424431.1123913936+186169.39965773738i             460053.3355947359+185957.3997472794i
3030                                              308054.81669329974+177243.20153328672i            348224.9156456751+182092.5059251913i              387204.0979253994+184782.595769815i               424616.0391351664+185762.44309670772i             460211.5062152523+185527.45536442305i
3035                                              308297.88430377294+176941.20745354352i            348451.21774876944+181751.06398671048i            387409.70316226885+184407.16374727688i            424797.8648726683+185358.31092182908i             460366.81672026875+185099.93097974072i
3040                                              308536.76108479267+176642.0757714098i             348673.7087038737+181412.78645208175i             387611.9057234304+184034.9283216313i              424976.63163633156+184957.16220024417i            460519.27425627224+184674.98987232114i
3045                                              308771.553560572+176345.98024604507i              348892.49014910514+181077.84017323938i            387810.7912043772+183666.05154902962i             425152.39935709+184559.1587910495i                460668.90559468546+184252.80012654886i
3050                                              309002.382139426+176053.09177893645i              349107.6788554407+180746.3900583597i              388006.4618023487+183300.6948248595i              425325.24624376884+184164.4634673378i             460815.75764251815+183833.53255501328i
3055                                              309229.3810437648+175763.57709422358i             349319.40673115826+180418.5975675322i             388199.0364095597+182939.01718033032i             425495.2689764441+183773.23800605614i             460959.8977470153+183417.35857950512i
3060                                              309452.6981107568+175477.5974245582i              349527.8206778521+180094.61920908815i             388388.65053731535+182581.1735736732i             425662.58271028433+183385.64126415606i            461101.41379116493+183004.44809034775i
3065                                              309672.49446417514+175195.30721462533i            349733.08229725854+179774.60505010237i            388575.45607209206+182227.31319121536i            425827.3208905636+183001.82726053393i             461240.4140788505+182594.96730413346i
3070                                              309888.9440601923+174916.8528555179i              349935.367454203+179458.69725666862i              388759.6208648754+181877.57777523002i             425989.6348795071+182621.94328078386i             461377.027010887+182189.07664001666i
3075                                              310102.2331104674+174642.37146177175i             350134.86569548736+179147.02867691807i            388941.3281572339+181532.09999470232i             426149.69339823624+182246.12802294796i            461511.40055359673+181786.9286349977i
3080                                              310312.5593869602+174371.9897032643i              350331.7795320274+178839.72148106914i             389120.77584936324+181191.001874033i              426307.681788978+181874.50980276117i              461643.7015062088+181388.66591707375i
3085                                              310520.13141496264+174105.82270275868i            350526.3235897854+178536.88587149075i             389298.1756159672+180854.39329532848i             426463.8011036243+181507.2048340338i              461774.1145717765+180994.41925655608i
3090                                              310725.1675606519+173843.97301070395i             350718.72363673314+178238.61887488634i            389473.75187847845+180522.37058795948i            426618.2670273839+181144.3156015432i              461902.841242059+180604.3057124241i
3095                                              310927.8950213354+173586.5296651203i              350909.2154944963+177945.0032286817i              389647.7406420677+180195.01521947884i             426771.30864615936+180785.9293418997i             462030.0985038404+180218.4268933724i
3100                                              311128.5487274112+173333.56734895796i             351098.043844457+177656.10637184532i              389820.38820846344+179872.39259980008i            426923.16707060277+180432.1166455641i             462156.1173812726+179836.86734753806i
3105                                              311327.37016517244+173085.1456493673i             351285.46093896875+177371.97955009312i            389991.94977554376+179554.55100957747i            427074.09392569796+180082.93019507139i            462281.14132509095+179459.69309824682i
3110                                              311524.6061314262+172841.3084287116i              351471.72522891674+177092.65704370572i            390162.6879375335+179241.5206662866i              427224.34972611716+179738.40364948648i            462405.4244650885+179086.9503379913i
3115                                              311720.5074305415+172602.08331157174i             351657.0999193529+176818.15552596783i             390332.8710966889+178933.3129303284i              427374.2021426123+179398.550687602i               462529.22974020854+178718.664294321i
3120                                              311915.3275255571+172367.4812947406i              351841.8514690241+176548.47355749257i             390502.77180368255+178629.9196653498i             427523.9241839451+179063.36421704196i             462652.8269245482+178354.8382774562i
3125                                              312109.32115522673+172137.4964812493i             352026.24804125924+176283.5912221156i             390672.66503960843+178331.3127558136i             427673.7923054399+178732.81575970122i             462776.49056608544+177995.45291898708i
3130                                              312302.74292906385+171912.1059427296i             352210.5579264449+176023.46990730945i             390842.8264553759+178037.44378588357i             427824.0844632267+178406.8550134948i              462900.4978574798+177640.46560904675i
3135                                              312495.84591293323+171691.26971225388i            352395.0479453659+175768.05223160158i             391013.53058440477+177748.24388483778i            427975.0781283044+178085.40960166103i             463025.1264575757+177289.81013754022i
3140                                              312688.88021718257+171474.93090674334i            352579.98184982716+175517.26211988056i            391185.0490438221+177463.62373837768i             428127.0482875138+177768.3850143912i              463150.65228333295+176943.39654245274i
3145                                              312882.09159991064+171263.01597508244i            352765.6187337199+175271.00502551557i             391357.64874061116+177183.4737684334i             428280.2654322283+177455.66472195403i             463277.3472920756+176601.11116768944i
3150                                              313075.72009715583+171055.4350775601i             352952.2114676816+175029.16829904617i             391531.5900979382+176907.66447756265i             428434.99357135285+177147.11049597594i            463405.47727384744+176262.81692984333i
3155                                              313269.99869213125+170852.082585188i              353140.005173111+174791.62169706778i              391707.12531762576+176636.04695695214i            428591.48827293614+176842.56289923762i            463535.29967256+175928.35379181887i
3160                                              313465.1520341598+170652.8376986582i              353329.23574543616+174558.21803195737i            391884.4966931083+176368.45355291618i             428749.9947565366+176541.8419667436i              463667.0614570204+175597.53944034068i
3165                                              313661.39521918603+170457.565181233i              353520.1284425191+174328.79395095792i             392063.93498791463+176104.6986867293i             428910.7460531137+176244.7480530122i              463800.99705832807+175270.1701601952i
3170                                              313858.93264089513+170266.11619829i               353712.8965475401+174103.17084344052i             392245.6578935804+175844.57982020927i             429073.9612463255+175951.06285491236i             463937.32639419835+174946.0218998862i
3175                                              314057.95692309475+170078.32925705964i            353907.74011940113+173881.1558640311i             392429.8685795589+175587.87855950356i             429239.84381272073+175660.5505893314i             464076.2529949339+174624.8515176612i
3180                                              314258.6479412995+169894.0312372098i              354104.844839764+173662.54306642455i              392616.75434867665+175334.3618863495i             429408.5800729666+175372.9593217093i              464217.9622496451+174306.39819974528i
3185                                              314461.17194212135+169713.03850582568i            354304.3809673122+173447.11463586587i             392806.48540708795+175083.78351125467i            429580.33776929486+175088.02243369556i            464362.6197862668+173990.38503678114i
3190                                              314665.6807668778+169535.15810377477i             354506.5024071246+173234.6422108863i              392999.21376164665+174835.88532724438i            429755.2647792005+174805.46021464642i             464510.3700008482+173676.52074677468i
3195                                              314872.3111861101+169360.18899721338i             354711.3459028586+173024.88828301468i             393195.0722522306+174590.3989644264i              429933.48797834065+174524.98156920215i            464661.3347477674+173364.50152980734i
3200                                              315081.1843495773+169187.9233791749i              354919.0303582718+172817.60766247776i             393394.1737272836+174347.04742321133i             430115.11226077686+174246.28582047697i            464815.61220290203+173054.01303842227i
3205                                              315292.40535740356+169018.14801599624i            355129.6562933762+172612.54899827737i             393596.61036908714+174105.5467759041i             430300.2197253132+173969.06459976683i             464973.2759094757+172744.73244875236i
3210                                              315506.0629522105+168850.64562137343i             355343.3054392211+172409.45633866685i             393802.4531751228+173865.60792350175i             430488.8690354468+173693.00380191577i             465134.3740145885+172436.33061330486i
3215                                              315722.22933820076+168685.1962502258i             355560.04047443566+172208.07072176313i            394011.75159840594+173626.93839141974i            430681.09495696425+173417.7855952204i             465298.92870452045+172128.47427976347i
3220                                              315940.96012538107+168521.5787006941i             355779.9049059691+172008.1317786218i              394224.53335049184+173389.24415008066i            430876.90807852626+173143.09046549373i            465466.9358421474+171820.8283555608i
3225                                              316162.29439975356+168359.57191017625i            356002.92309269577+171809.3793414663i             394440.80436854385+173152.23144665672i            431076.2947169382+172868.59927949184i             465638.3648112048+171513.05820058982i
3230                                              316386.2549187929+168198.95633717967i             356229.1004139073+171611.55503858262i             394660.5489456461+172915.6086302673i              431279.2170081193+172593.99535064606i             465813.15856880316+171204.83192931188i
3235                                              316612.8484291213+168039.5153151365i              356458.4235787242+171414.40386680834i             394883.7300248183+172679.08795898122i             431485.61318359006+172318.96648953372i            465991.2339065751+170895.82270211485i
3240                                              316842.0661038697+167881.03636860606i             356690.861074967+171217.67572583334i              395110.28965292335+172442.38737302116i            431695.39802972315+172043.20702343795i            466172.4819182695+170585.71098857882i
3245                                              317073.8840954362+167723.312480234i               356926.36375239055+171021.12690401697i            395340.14959018247+172205.2322145282i             431908.4635271348+171766.4197672628i              466356.7686710024+170274.18678241162i
3250                                              317308.2641982492+167566.1432990109i              357164.86553591467+170824.52150291356i            395573.2120725544+171967.35689220004i             432124.6796644452+171488.31793065157i             466543.9360750777+169960.95175088278i
3255                                              317545.15461620945+167409.33627963412i            357406.28426224785+170627.63278876635i            395809.3607177352+171728.50646339307i             432343.8954201393+171208.62694538754i             466733.80294739944+169645.72130004037i
3260                                              317784.4908268203+167252.7077435349i              357650.52263263945+170430.244460409i              396048.4615694644+171488.43812988332i             432565.939905256+170927.08619786534i              466926.16625388776+169328.226539061i
3265                                              318026.19653597707+167096.08385411746i            357897.4692740176+170232.15182350978i             396290.3642702631+171246.92263236313i             432790.6236570914+170643.45065277262i             467120.80253336113+169008.216126865i
3270                                              318270.1847135047+166939.3014970808i              358146.9998989756+170033.16286115808i             396534.9033537026+171003.7455315875i              433017.74007408775+170357.4923542985i             467317.4694783984+168685.4579855336i
3275                                              318516.3587013673+166782.20906000727i             358398.9785551975+169833.09919296452i             396781.89964495425+170758.70836804438i            433247.06697993935+170069.00179231694i            467515.90767118876+168359.74086569532i
3280                                              318764.61338452686+166624.66710419947i            358653.2589533906+169631.79691434436i             397031.1617584656+170511.62968761232i             433478.3683049187+169777.7891226514i              467715.84245091636+168030.875751745i
3285                                              319014.83641458995+166466.54892433414i            358909.6858627253+169429.1073096435i              397282.48768016737+170262.34592757924i            433711.3958699075+169483.6852304503i              467916.9859095267+167698.69709202505i
3290                                              319266.9094752105+166307.74099030977i             359168.0965617296+169224.89743335947i             397535.6664211284+170010.7121540026i              433945.89125929354+169186.54262819883i            468119.0389878751+167363.06384610766i
3295                                              319520.70957881986+166148.1432701387i             359428.32233265025+169019.05055467173i            397790.479728747+169756.60264577894i              434181.5877670342+168886.23618039544i             468321.6936627161+167023.860338i
3300                                              319776.110383028+165987.66942894805i              359690.1899860532+168811.46646234233i             398046.7038414202+169499.91131917015i             434418.2123998901+168582.66364884225i             468524.6352037941+166680.9969080996i
3305                                              320032.98351552524+165826.24690439884i            359953.52340317063+168602.06162684376i            398304.1112717871+169240.5519896395i              434655.48792108515+168275.74605331884i            468727.54448268056+166334.41035760127i
3310                                              320291.1998957939+165663.81685824512i             360218.14508255734+168390.76921955403i            398562.47260327375+168978.45847017574i            434893.13491745497+167965.4278447784i             468930.1003145009+165984.06418099866i
3315                                              320550.6310424205+165500.33400388557i             360483.87767761585+168177.53898823482i            398821.5582855612+168713.5845038145i              435130.87387266045+167651.67688905634i            469131.9818123067+165629.948584287i
3320                                              320811.15035410324+165335.76631278548i            360750.54551210033+167962.33699088273i            399081.140412024+168445.90353068153i              435368.42722874973+167334.4842611641i             469332.8707346307+165272.0802872748i
3325                                              321072.63435351726+165170.09460156655i            361017.97605997114+167745.14518985554i            399340.9944658965+168175.40829353908i             435605.52141874447+167013.86385132745i            469532.45380581927+164910.50211225983i
3330                                              321334.9638830467+165003.31200462117i             361286.00137732114+167525.96091042683i            399600.90101855603+167902.11028386856i            435841.88885246933+166689.85178642886i            469730.4249894481+164545.28236079967i
3335                                              321598.0252414901+164835.42333702013i             361554.45947303047+167304.79616844057i            399860.6473658595+167626.0390334158i              436077.2698388172+166362.50567110887i             469926.48769510613+164176.51398411498i
3340                                              321861.711251876+164666.44435300922i              361823.19560698216+167081.67687368873i            400120.0290878774+167347.24125739856i             436311.4144275257+166031.90365568592i             470120.3568990732+163804.31355371902i
3345                                              322125.92225091194+164496.40090758193i            362092.0635034295+166856.64191552936i             400378.85151893063+167065.77985809036i            436544.0841542419+165698.1433376858i              470311.76116053254+163428.82004053256i
3350                                              322390.566990924+164325.32802827025i              362360.9264694911+166629.74213956564i             400636.93111436185+166781.73279622625i            436775.0536737107+165361.34050793917i             470500.44451553293+163050.19341305096i
3355                                              322655.56344619964+164153.2689069856i             362629.6584081674+166401.03922473144i             400894.09670168895+166495.19184100942i            437004.1122668746+165021.62775095546i             470686.1682314463+162668.61306651554i
3360                                              322920.8395164804+163980.27381886673i             362898.144717056+166170.60447091796i              401150.1906064212+166206.26121076613i             437231.0652072866+164679.15291327937i             470868.7124072208+162284.27609649498i
3365                                              323186.33362101857+163806.39898153298i            363166.2830645342+165938.51750823593i             401405.0696401344+165915.05611421427i             437455.73497658636+164334.07745195396i            471047.87740317837+161897.39543261254i
3370                                              323451.9951777769+163631.70536077677i             363433.9840362255+165704.86494000113i             401658.605943696+165621.70120940506i              437677.96231628465+163986.57467944841i            471223.4850906542+161508.19784811017i
3375                                              323717.7849629657+163456.2574393087i              363701.1716458316+165469.7389323112i              401910.6876780053+165326.32899038706i             437897.6071075327+163636.82791998438i             471395.3799066519+161116.92186380705i
3380                                              323983.675348121+163280.12195501386i              363967.7837061413+165233.23576245506i             402161.21955437784+165029.07812015124i            438114.5490705715+163285.02859448513i             471563.4297065732+160723.8155648081i
3385                                              324249.65041152603+163103.3666241409i             364233.7720553232+164995.45434091816i             402410.12320179463+164730.0917222818i             438328.68827773764+162931.37425150248i            471727.5264066502+160329.13434977445i
3390                                              324515.70592359477+162926.05885931113i            364499.1026384338+164756.4947201818i              402657.3373664083+164429.51565048835i             438539.94547559763+162576.06656256644i            471887.58640957717+159933.13863336825i
3395                                              324781.84920558805+162748.26449579964i            364763.7554411968+164516.45660453997i             402902.81794220506+164127.49674907836i            438748.2622133463+162219.309300089i               472043.55081211706+159536.09152399685i
3400                                              325048.0988631713+162570.04653761795i             365027.72427855595+164275.43787543612i            403146.5378322961+163824.18112080867i             438953.6007766496+161861.30631704285i             472195.38538864657+159138.25649303474i
3405                                              325314.4843968044+162391.46393555784i             365291.01643848355+164033.53314586138i            403388.48664286645+163519.7124243424i             439155.94392802456+161502.25954691257i            472343.0803574299+158739.89506627357i
3410                                              325581.0456926985+162212.57040893848i             365553.6521853137+163790.83235861998i             403628.6702125628+163214.23020917154i             439355.2944565531+161142.3670427811i              472486.6499262189+158341.26454909492i
3415                                              325847.8323987097+162033.41332264396i             365815.66412677773+163547.4194401457i             403867.1099816395+162907.86830740413i             439551.67454141984+160781.82107375556i            472626.1316258308+157942.61581174325i
3420                                              326114.90319089737+161854.03263012512i            366077.0964510564+163303.37102651002i             404103.8422079189+162600.75330203061i             439745.1249360046+160420.80629666557i             472761.58543700934+157544.191154352i
3425                                              326382.32493756554+161674.45989282767i            366338.0040406473+163058.75526708967i             404338.91703675414+162293.00307541035i            439935.7039806475+160059.4980200892i              472893.09271912836+157146.2222699823i
3430                                              326650.1717682595+161494.7173860683i              366598.45147265785+162813.63073063595i            404572.3974341894+161984.72547024686i             440123.4864539569+159698.06057697462i             473020.7549531355+156748.92832496655i
3435                                              326918.52405668824+161314.81729982962i            366858.51191258687+162568.0454046155i             404804.35799381597+161676.01704946652i            440308.56227409345+159336.6458205779i             473144.6923083976+156352.51417413555i
3440                                              327187.4673265405+161134.7610424625i              367118.2659159481+162322.03581938607i             405034.8836293459+161366.96199472892i             440491.0350630267+158975.39175849728i             473265.0420502048+155957.16872708083i
3445                                              327457.09109093685+160954.5386551375i             367377.80014551163+162075.62629029312i            405264.06816534075+161057.63113448213i            440671.020587826+158614.42133675417i              473381.95680213976+155563.06347911153i
3450                                              327727.4876360318+160774.12834279388i             367637.20601889206+161828.82829215477i            405492.0128400884+160748.08112020462i             440848.64509439067+158253.84138504244i            473495.6026805357+155170.35122126664i
3455                                              327998.75076012727+160593.49612574963i            367896.5782986711+161581.6399714748i              405718.82473572856+160438.3537543732i             441024.0435502086+157893.7417328211i              473606.1573193+154779.1649393431i
3460                                              328270.97448068974+160412.5956176856i             368156.01363933895+161334.0457997785i             405944.6151499512+160128.47548142602i             441197.35781302745+157534.1945046399i             473713.80780412396+154389.61691209476i
3465                                              328544.25172065175+160231.36793117845i            368415.6091027289+161086.01637572583i             406169.4979265762+159818.45703955778i             441368.7347436157+157175.25359943393i             473818.74853586283+154001.7980152744i
3470                                              328818.6729872494+160049.74171332666i             368675.4606608376+160837.50837273386i             406393.58776035317+159508.29328430528i            441538.3242807324+156816.95435975373i             473921.1790435256+153615.7772376251i
3475                                              329094.3250553361+159867.6333112081i              368935.6616960496+160588.46463827853i             406616.99849290826+159197.96317922446i            441706.2774974523+156459.3134315527i              474021.3017678299+153231.60141143846i
3480                                              329371.2896679889+159684.94706702305i             369196.3015155476+160338.81444058538i             406839.8414165023+158887.42995740444i             441872.74465673487+156102.32881709255i            474119.31983598176+152849.2951596067i
3485                                              329649.64226669143+159501.57574042495i            369457.4638941788+160088.4738644592i              407062.2236020203+158576.64145082285i             442037.8732860454+155745.98011841383i             474215.43484879564+152468.8610575505i
3490                                              329929.45076324814+159317.4010541782i             369719.2256592196+159837.34634801402i             407284.24626752076+158265.53058449444i            442201.8062882569+155390.2289681121i              474309.8447006513+152090.28000833667i
3495                                              330210.7743653971+159132.29436209i                369981.65533234767+159585.3233619623i             407506.0032031805+157954.01603057358i             442364.6801080014+155035.0196440456i              474402.7414524308+151713.5118252218i
3500                                              330493.6624670673+158946.11742761714i             370244.8118400052+159332.2852178279i              407727.5792679553+157642.0030162422i              442526.62296988664+154680.2798598673i             474494.3092770651+151338.49601535525i
3505                                              330778.1536145336+158758.72331357075i             370508.74330635817+159078.1020092817i             407949.0489724383+157329.38427717958i             442687.7532057133+154325.9217241898i              474584.722496304+150965.15275645643i
3510                                              331064.27455815114+158569.95737023142i            370773.4859407576+158822.63465940268i             408170.4751618119+157016.04114859924i             442848.17768623243+153971.84285825834i            474674.14372649364+150593.38405563994i
3515                                              331352.0393994427+158379.65831623212i             371039.0630292045+158565.73608934876i             408391.9078114277+156701.8447817854i              443007.9903719431+153617.92766113658i             474762.7221501209+150223.07507921985i
3520                                              331641.4488417212+158187.6594022046i              371305.48404187267+158307.25247551093i            408613.3829469414+156386.6574761091i              443167.27099674946+153264.04871014119i            474850.5919268655+149854.09563971977i
3525                                              331932.4895520383+157993.7896453778i              371572.7438643438+158047.02459601327i             408834.9216993132+156070.33411306335i             443326.083895982+152910.0682822301i               474937.8707629581+149486.30182656104i
3530                                              332225.13364118+157797.8751296503i                371840.822160874+157784.88925118218i              409056.52950401604+155752.7236792332i             443484.47699021985+152555.83998262166i            475024.6586431711+149119.53776230363i
3535                                              332519.33826710837+157599.7403515311i             372109.68287646904+157520.6807446719i             409278.1954521711+155433.67086345088i             443642.48093368503+152201.21046431793i            475111.03674419416+148753.6374712568i
3540                                              332815.04536676215+157399.209608756i              372379.27388302557+157254.23241237114i            409499.89180031663+155113.01771361587i            443800.10843517515+151846.021222538i              475197.06653428805+148388.42683948748i
3545                                              333112.1815190115+157196.10841235926i             372649.52677372366+156985.3781849187i             409721.5736435628+154790.60533732295i             443957.35375744157+151490.1104469169i             475282.7890675739+148023.72564959724i
3550                                              333410.6579416636+156990.26491584792i             372920.35680852225+156713.95416962513i            409943.1787557612+154466.2756306677i              444114.19239981886+151133.31491435991i            475368.2244785377+147659.34967104977i
3555                                              333710.3706235293+156781.51134245517i             373191.663011925+156439.80023726812i              410164.62759858504+154139.87301881865i            444270.5809664871+150775.47190455062i             475453.3716818265+147295.11278700622i
3560                                              334011.2005907635+156569.68540438355i             373463.32842359715+156162.76159923573i            410385.82350001164+153811.2461927285i             444426.45722188195+150416.42112056277i            475538.20827698434+146930.8291374212i
3565                                              334313.01430699055+156354.63169465022i            373735.2204999075+155882.69036057385i             410606.653001212+153480.24982438202i              444581.74033248273+150056.00659657468i            475622.69066111423+146566.31526004i
3570                                              334615.66420459526+156136.20304484025i            374007.1916639277+155599.4470343866i              410826.98636891926+153146.74624742457i            444736.33129287936+149694.07857517918i            475706.75434633536+146201.39220888645i
3575                                              334918.98934296076+155914.2618333579i             374279.0800002911+155312.90200409113i             411046.6782694704+152810.60708339i                444890.113532126+149330.4953368093i               475790.31447892584+145835.88763190224i
3580                                              335222.8161895479+155688.68123161024i             374550.71008877456+155022.93691904395i            411265.56859899394+152471.7148029066i             445042.95369546465+148965.1249649924i             475873.2665559183+145469.637788206i
3585                                              335526.95951752766+155459.34638016534i            374821.89397065685+154729.4460115395i             411483.4834623428+152129.9642031716i              445194.7025936861+148597.84702978938i             475955.4873312335+145102.48948799187i
3590                                              335831.22341334337+155226.15547974824i            375092.432240075+154432.33732185003i              411700.2362932192+151785.2637903141i              445345.196312603+148228.55417597i                 476036.8359046522+144734.30193656782i
3595                                              336135.40238572075+154989.02079023534i            375362.1152505488+154131.53382044696i             411915.62910523545+151437.53705460997i            445494.2574719339+147857.15359907792i             476117.15498218575+144364.94846626907i
3600                                              336439.28256758535+154747.8695265634i             375630.7244279813+153826.9744160235i              412129.45386368514+151086.7236216348i             445641.69662353164+147483.56839757558i            476196.27229788486+143994.31814139945i
3605                                              336742.64300126204+154502.64464278618i            375898.0336777634+153518.6148396202i              412341.49396553333+150732.78027283825i            445787.313775585+147107.73878688243i              476274.00218342396+143622.31722065384i
3610                                              337045.25699592027+154253.30549740163i            376163.8108759792+153206.4283972911i              412551.52581604756+150375.68182580709i            445930.900030025+146729.6231651655i               476350.1472723808+143248.87046441121i
3615                                              337346.89354604867+153999.82839428724i            376427.8194291133+152890.40658144307i             412759.32048664475+150015.4218618252i             446072.2393186883+146349.19902020783i             476424.5003234335+142873.92227468416i
3620                                              337647.3187996223+153742.20698921924i             376689.81989188545+152570.55953672543i            412964.64544123184+149652.01329618448i            446211.11022239603+145966.46366779387i            476496.8461469669+142497.4376575929i
3625                                              337946.29756255+153480.45256449925i               376949.5716274914+152246.9163741482i              413167.2663144306+149285.48878496847i             446347.2878577177+145581.43481699104i             476566.9636176334+142119.40299845976i
3630                                              338243.59482743574+153214.5941615147i             377206.83449615526+151919.525330123i              413366.9487270835+148915.9009630837i              446480.54581360635+145194.1509519069i             476634.62775515055+141739.82664337955i
3635                                              338538.97731299803+152944.67857431414i            377461.3705577651+151588.45376768772i             413563.46012255695+148543.32251071246i            446610.6581220593+144804.67153147882i             476699.6118552722+141358.73928046503i
3640                                              338832.2150009836+152670.77020013647i             377712.9457726917+151253.78801957608i             413756.5716074902+148167.84604630788i             446737.4012439536+144413.07699987967i             476761.6896510352+140976.19411635993i
3645                                              339123.0826572227+152392.95074913662i             377961.3316871632+150915.63307277896i             413946.0597814404+147789.58384965576i             446860.5560534405+144019.4686082598i              476820.6374871512+140592.2668479273i
3650                                              339411.36132339947+152111.3188147701i             378206.3070866423+150574.11209705743i             414131.7085372869+147408.66740735548i             446979.9098023505+143623.96804916358i             476876.23648456053+140207.05542551383i
3655                                              339696.83976645995+151825.98930697868i            378447.6596040266+150229.3658205292i              414313.3108182794+147025.24679418345i             447095.2580467103+143226.71690676306i             476928.2746792753+139820.67961086222i
3660                                              339979.3158727156+151537.09275373735i             378685.1872671846+149881.5517571705i              414490.6703148112+146639.48989175542i             447206.4065195163+142827.87592229425i             476976.54911456484+139433.28033349378i
3665                                              340258.59797437524+151244.77447567382i            378918.6999723288+149530.84329156758i             414663.6030857386+146251.5814450628i              447313.17293072795+142427.62408674404i            477020.86786667287+139045.01884803467i
3670                                              340534.5060967354+150949.19364135465i             379148.02087033977+149177.42862953607i            414831.93908950244+145861.72197259282i            447415.38867921184+142026.15756302804i            477061.0519874959+138656.0757012187i
3675                                              340806.87311425566+150650.52220906553i            379372.9876524694+148821.5096225019i              414995.5236108511+145470.12653365458i             447512.9004606441+141623.68844902414i             477096.9373447143+138266.64951649035i
3680                                              341075.5458061292+150348.94376730063i             379593.45372495055+148463.3004748456i             415154.2185708205+145077.02336018748i             447605.5717564393+141220.44339071485i             477128.376342786+137876.95560597948i
3685                                              341340.38580078527+150044.6522797435i             379809.2892609198+148103.0263468507i              415307.90370659524+144682.65238163038i            447693.28418976994+140816.66205725181i            477155.23950953805+137487.22442105308i
3690                                              341601.2704015819+149737.8507510476i              380020.3821203021+147740.92186357974i             415456.4776118736+144287.26362719867i             447775.9387360449+140412.59549079632i             477177.41693192715+137097.69985626318i
3695                                              341858.0932862365+149428.7498194276i              380226.6386292979+147377.22954327278i             415599.85862632154+143891.11554430219i            447853.45677613403+140008.50434582634i            477194.81952852703+136708.63741948613i
3700                                              342110.7650712116+149117.56628795908i             380427.9842122284+147012.19815878427i             415737.98556675145+143494.47323558913i            447925.78098250116+139604.65703194687i            477207.3801458122+136320.3022856521i
3705                                              342359.21374361543+148804.5216207851i             380624.36386984255+146646.081046173i              415870.8182930364+143097.60663214163i             447992.8760293127+139201.32777762937i             477215.05446788244+135932.96724979018i
3710                                              342603.3849441841+148489.8403936547i              380815.7424997597+146279.13437582162i             415998.3381026635+142700.78861889755i             448054.72911953577+138798.79463090556i            477217.82173022255+135546.9105984601i
3715                                              342843.2421119057+148173.7487364768i              381002.1050559672+145911.61539959564i             416120.54795031756+142304.29312893478i            448111.35032372933+138397.3374151168i             477215.6852305677+135162.41391843933i
3720                                              343078.76648077666+147856.47276223282i            381183.45654595614+145543.78069209738i            416237.47249040875+141908.3932226631i             448162.77272662736+137997.23565714175i            477208.6726311872+134779.75986108088i
3725                                              343309.9569319559+147538.2370189359i              381359.8218654356+145175.88439884747i             416349.15794096026+141513.35916965888i            448209.05237922084+137598.76650789648i            477196.8360490599+134399.22988397614i
3730                                              343536.82970322977+147219.26294719917i            381531.2454723134+144808.1765084298i              416455.67177091347+141119.45654921362i            448250.2680574978+137202.20267038184i             477180.25193238514+134021.10198917802i
3735                                              343759.41795759305+146899.76738785088i            381697.79090265767+144440.90116331i               416557.1022123024+140726.94438681097i             448286.52082707244+136807.81035856818i            477159.0207239247+133645.64847860447i
3740                                              343977.7712158685+146579.96113355012i             381859.540133353+144074.29502336163i              416653.55760214856+140336.0733426451i             448317.9334196849+136415.84730168135i             477133.26631318114+133273.13374737534i
