% Model:              ParameterStudy_2Array_r1u_V2.mph
% Version:            COMSOL 5.2.0.166
% Date:               May 29 2017, 17:16
% Table:              Table 4 - r1u_r1 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g=0.02, acpr.p_t*2*pi*a (N)                       g=0.04, acpr.p_t*2*pi*a (N)                       g=0.06, acpr.p_t*2*pi*a (N)                       g=0.08, acpr.p_t*2*pi*a (N)                       g=0.1, acpr.p_t*2*pi*a (N)                        g=0.12, acpr.p_t*2*pi*a (N)                       g=0.14, acpr.p_t*2*pi*a (N)                       g=0.16, acpr.p_t*2*pi*a (N)                       g=0.18, acpr.p_t*2*pi*a (N)                       g=0.2, acpr.p_t*2*pi*a (N)
3545                                              282874.2696425613+174153.15035909181i             283734.9112990409+171493.16978725488i             283052.95238076977+169052.2091412089i             281272.9534968203+167560.68900094152i             279134.41142420226+167339.6055488148i             277365.2537764273+168291.98644952162i             276487.0707892049+169970.98676318582i             276678.8501200009+171740.07996735617i             277764.15473862283+173026.6181059717i             279280.5855380769+173464.21223173317i
3550                                              283221.89831093204+173828.6805760181i             284037.8641442493+171164.2644749037i              283318.69668259233+168743.32540279304i            281520.3734612486+167287.58413829442i             279387.05720081425+167105.18378747418i            277643.9147680449+168086.28517293665i             276803.41618889605+169774.79845926704i            277031.8997100796+171531.37364313903i             278140.8487664736+172787.98442370215i             279660.49046724895+173188.791666007i
3555                                              283566.8768827942+173503.85054716456i             284338.18039675767+170835.7063853641i             283582.1936407274+168435.28341335023i             281766.1346640085+167015.42963630013i             279638.60091654427+166871.38405454275i            277921.77196778083+167880.51874657042i            277118.838577908+169577.69721111577i              277383.46142143157+171321.01975891768i            278515.181772385+172547.34335626638i              280037.1272051839+172911.52287283735i
3560                                              283909.23382828996+173178.63857522007i            284635.8912761322+170507.48442109177i             283843.47417015565+168128.0794675126i             282010.2622597173+166744.2284161958i              279889.0561367939+166638.2181731205i              278198.8233017883+167674.71315659603i             277433.32040984166+169379.730289424i              277733.50840077206+171109.09300330104i            278887.1292645487+172304.79812706777i             280410.48715081223+172632.53053557643i
3565                                              284248.9915629977+172853.0219076974i              284931.0237555237+170179.58737406743i             284102.5669827958+167821.71040282332i             282252.78135631676+166473.984351614i              280138.4385555072+166405.69911920623i             278475.0709476971+167468.89553676895i             277746.8503787735+169180.9458382899i              278082.02173608495+170895.6682965766i             279256.67584612+172060.45112376494i               280780.57110556774+172351.93712027368i
3570                                              284586.1664909215+172526.97741370194i             285223.60071569553+169852.00438681693i            284359.49880182743+167516.1738154858i             282493.71724400984+166204.7022296145i             280386.7662003713+166173.8407387905i              278750.52148193243+167263.09366225623i            278059.4234769583+168981.39218268258i             278428.9903943724+170680.81996168697i             279623.8150135829+171814.40301135243i             281147.38893212355+172069.862016676i
3575                                              284920.76911676204+172200.48224514606i            285513.6411445482+169524.7253862333i              284614.2945948484+167211.4682433023i              282733.0956166909+165936.38768208172i             280634.0596048773+165942.65743857253i             279025.185971539+167057.33542608394i              278371.0409782083+168781.11712994298i             278774.4110740976+170464.62090931178i             279988.5488655499+171566.7518723114i              281510.95912964875+171786.420722519i
3580                                              285252.8042245366+171873.5144737611i              285801.16037901206+169197.74148555993i            284866.9778230233+166907.59331669894i             282970.94278205355+165669.0470864536i             280880.34194439754+165712.1638546742i             279299.0800080996+166851.64830479876i             278681.71034713887+168580.1672750878i             279118.28797262587+170247.14184118825i            280350.88772589905+171317.59238448966i            281871.3083310481+171501.72407904468i
3585                                              285582.27112004557+171546.05369802186i            286086.17038407904+168871.04535027134i            285117.57070025586+166604.54987339702i            283207.28585672885+165402.6874380865i             281125.63913363003+165482.37450282194i            279572.2236831068+166646.05881917378i             278991.44507434627+168378.58731713565i            279460.6324723912+170028.45048218398i             280710.8496855933+171067.01504382843i             282228.4707278291+171215.8775650257i
3590                                              285909.1639316472+171218.0816135985i              286368.68006539525+168544.63152548i               285366.0944595885+166302.34003851385i             283442.15294302336+165137.31619610466i            281369.9798832992+165253.30341483178i             279844.64150391147+166440.59199659928i            279300.2644393711+168176.41939437995i             279801.46274831874+169808.61085022113i            281068.46006846183+170815.1054407836i             282582.4874304923+170928.9806581671i
3595                                              286233.47196583+170889.5825414402i                286648.69560960104+168218.49672012386i            285612.5696218754+166000.96726909024i             283675.57328412513+164872.9411049896i             281613.3957142209+165024.96376583754i             280116.36225055426+166235.27084130555i            279608.1932033519+167973.7024466463i              280140.803301397+169587.68257019087i              281423.75082737213+170561.94359810004i            282933.4057706758+170641.1262671763i
3600                                              286555.18011136155+170560.54390903056i            286926.2208480936+167892.6400472758i              285857.01626233436+165700.43636270927i            283907.57739473484+164609.56999489365i            281855.9209278831+164797.36749681178i             280387.41877403203+166030.11581908373i            279915.26123445446+167770.47161103674i            280478.6844231178+169365.72024150108i             281776.75987746444+170307.60337629647i            283281.27855349716+170352.40024019405i
3605                                              286874.26928639447+170230.95667978525i            287201.25763797184+167567.06321831566i            286099.4542709528+165400.75343213358i             284138.1971646718+164347.21056338877i             282097.5925326878+164570.5249377564i              280657.84773819265+165825.14436270396i            280221.5030697283+167566.75765913326i             280815.1415969718+169142.7728645078i              282127.530374122+170052.15195285506i              283626.16326982004+170062.88095697295i
3610                                              287190.71692281734+169900.81572723325i            287473.80625536665+167241.77068930387i            286339.9036027963+165101.9258469372i              284367.4659331557+164085.87014230932i             282338.4501258086+164344.4444361485i              280927.68930653896+165620.37040406116i            280526.9574181872+167362.58648147742i             281150.2148432915+168918.88333304034i             282476.1099437364+169795.64938069397i             283968.1212749895+169772.6390039315i
3615                                              287504.49748040776+169570.12015097094i            287743.8657952233+166916.76976006976i             286578.38451376546+164803.962143081i              284595.41853154375+163825.55545277838i            282578.53573110094+164119.1319958071i             281196.98677748715+165415.8039388749i             280831.666609788+167157.97862593186i              281483.94801473536+168694.08799825422i            282822.5498756876+169538.14822975892i             284307.21694511815+169481.73693724518i
3620                                              287815.582985146+169238.8735320291i               288011.43457225926+166592.0706255099i             286814.9177788944+164506.87190385006i             284822.0912945562+163566.2723537026i              282817.8935941065+163894.59093107792i             281465.78617127263+165211.45062972265i            281135.6759966218+166952.94889498252i             281816.38805014064+168468.41630845214i            283166.90428499377+169279.69331467224i            284643.5168191112+169190.22913420247i
3625                                              288123.943583603+168907.0841263418i               288276.51051756553+166267.6863804366i             287049.5248893813+164210.6656143209i              285047.5220364398+163308.0255850239i              283056.5699355791+163670.8215413685i              281734.13577247126+165007.31145237974i            281439.03331205994+166747.5060075091i             282147.5841947945+168241.89052902706i             283509.2292539692+169020.32151209746i             284977.08873595303+168898.16173409973i
3630                                              288429.54810755816+168574.76499562748i            288539.0915654996+165943.63297878645i             287282.2282253057+163915.35449188153i             285271.7499942007+163050.8185128125i              283294.61266572954+163447.82081037157i            282002.0856326985+164803.3823903736i              281741.78799524286+166541.6523282153i             282477.5871955427+168014.52554541203i             283849.58196277934+168760.06166776185i            285308.00097654085+168605.57266733688i
3635                                              288732.36464129935+168241.93407584663i            288799.17602652905+165619.92914997865i            287513.05120216537+163620.9502973679i             285494.81573614955+162794.65287818847i            283532.0710616261+163225.5821349264i              282269.68703882035+164599.6541818253i             282043.99048758886+166335.38366946738i            282806.4484797826+167786.32875119458i             284188.0198182705+168498.93459427694i             285636.3214188741+168312.4917720766i
3640                                              289032.3610849373+167908.61418394948i             289056.76294043195+165296.5962742514i             287742.018387294+163327.46512842563i              285716.76103754377+162539.52855623575i            283768.9954109861+163004.09508730477i             282536.9919518654+164396.11212278798i             282345.6915091557+166128.68916749905i             283134.2193266865+167557.30002286605i             284524.5995903493+168236.95315941412i             285962.1167156798+168018.94099559291i
3645                                              289329.50570748665+167574.83296507417i            289311.85240640223+164973.6582208008i             287969.15558711614+163034.9112016044i             285937.62872208987+162285.44332561683i            284005.4366258264+162783.3452152578i              282804.05242244696+164192.73592944938i            282646.94132285565+165921.55123465965i            283460.9500403545+167327.43178117002i             284859.37656489015+167974.12246305047i            286285.4515027416+167724.93467752566i
3650                                              289623.76768306905+167240.62278101261i            289564.44588594284+164651.1411514033i             288194.4899019982+162743.30062693133i             286157.46247412066+162032.39265861717i            284241.4458298565+162563.31388279173i             283070.91999003425+163989.49966276204i            282947.7889938534+165713.94558993142i             283786.6891331509+167096.70913880688i             285192.40372254676+167710.4400998573i             286606.3876458824+167430.47991057794i
3655                                              289915.117604888+166906.02054548566i              289814.5464749912+164329.07329385533i             288418.04974820756+162452.64517333207i            286376.3066201483+161780.36952810027i             284477.0739242956+162343.97815549176i             283337.645070276+163786.3717165119i               283248.2816529861+165505.8413669571i              284111.4825286875+166865.110132678i               285523.73095203657+167445.89650547606i            286924.98353457515+167135.5769742137i
3660                                              290203.52797083184+166571.06750684176i            290062.1591427086+164007.48469003633i             288639.86484779057+162162.95603987132i            286594.2058838436+161529.3642425417i              284712.37113654026+162125.31073232662i            283604.27634000854+163583.31487051505i            283548.46377184184+165297.20129975147i            284435.37279257627+166632.606038546i              285853.4043058602+167180.47538115532i             287241.293428667+166840.21983577634i
3665                                              290488.9736369241+166235.8089848329i              290307.2909347576+163686.40692147674i             288859.9661859577+161874.24362736038i             286811.2051174231+161279.36430712856i             284947.38655697426+161907.27992661085i            283870.8601243234+163380.28640965465i             283848.3764575961+165087.98198401244i             284758.3983998166+166399.16176447718i             286181.465306607+166914.15419227895i              287555.36686471995+166544.3967125135i
3670                                              290771.43223278865+165900.29406352068i            290549.9511389712+163365.87281882513i             289078.3859370312+161586.51731852855i             287027.3490115981+161030.3543158851i              285182.16766908014+161689.84969736557i            284137.43979407864+163177.23830775463i            284148.0567756285+164878.13421316654i             285080.59304626+166164.73631951184i               286507.95031088457+166646.90473487758i            287867.24812788283+166248.09068831615i
3675                                              291050.88453684945+165564.5752478303i             290790.15141272097+163045.9161590815i             289295.15736050176+161299.7852718189i             287242.6817891325+160782.31587862832i             285416.75987848866+161472.97973236855i            284404.05518026004+162974.11747658096i            284447.537107324+164667.6033844512i               285401.98501233023+165929.28335187337i            286832.8899374419+166378.6937636198i              288176.97579361027+165951.2803772892i
3680                                              291327.31480706093+165228.70808669124i            291027.9058712012+162726.57135515596i             289510.3146687236+161014.0542286513i              287457.24688407965+160535.2275815186i             285651.2060465314+161256.6255830385i              284670.7420119846+162770.86607693124i             284746.84455064393+164456.32997306707i            285722.5965852585+165692.75175164206i             287156.30856531713+166109.48367440584i            288484.58234421536+165653.94062715577i
3685                                              291600.71106524376+164892.75076950694i            291263.23113683925+162407.8731433487i             289723.892868985+160729.32934277697i              287671.086613425+160289.06498832154i              285885.546034064+161040.7388511918i               284937.531384942+162567.42189095065i              285046.0003700858+164244.2500672282i              286042.4435469002+165455.08631158285i             287478.22390721744+165839.2332339089i             288790.0938624166+165356.04325332624i
3690                                              291871.06533304416+164556.76370135177i            291496.14635026554+162089.8562726132i             289935.927582414+160445.6140293643i               287884.2418431656+160043.80067816636i             286119.8162612653+160825.2674266837i              285204.4492667215+162363.71875108665i             285345.01950289885+164031.29596414478i            286361.53473232297+165216.22843841216i            287798.6466622848+165567.89834770552i             289093.52980560984+165057.55779700892i
3695                                              292138.3738182042+164220.80906178796i             291726.67314432084+161772.55520042535i            290146.45484289655+160162.90984133797i            288096.75165509095+159799.40432442198i            286354.0492891103+160610.15577479653i             285471.5160451115+162159.68702346136i             285643.910126947+163817.39681362154i              286679.8716644664+164976.11690777444i             288117.58025181276+165295.432858928i              289394.902861059+164758.45229738444i
3700                                              292402.6370511873+163884.95035457614i             291954.8355825158+161456.00379961936i             290355.51087952143+159881.21637179828i            288308.65301741095+159555.84281259746i            286588.2734280827+160395.34526964172i             285738.74612510426+161955.2541397387i             285942.6732960461+163602.47930898934i             286997.44826883945+164734.68865451703i            288435.02064034593+165021.78936839642i            289694.21888383484+164458.6940689217i
3705                                              292663.8599708667+163549.25195087102i             292180.6600641098+161140.23507976363i             290563.1318861025+159600.53118826306i             288519.9804674716+159313.08039865643i             286822.51237926586+160180.7745750839i             286006.1475800144+161750.3451738149i              286241.3026466437+163386.46841532402i             287314.2506717532+164491.87958977363i             288750.95624382276+164746.9200673784i             289991.4769168964+164158.25047808024i
3710                                              292922.05196219584+163213.77863558775i            292404.17519854475+160825.28092681916i            290769.35378173104+159320.84979438983i            288730.76580552553+159071.0789060448i             287056.784913174+159966.38006450326i              286273.72186118556+161544.8834564642i             286539.78418115183+163169.2881293371i             287630.2570842717+164247.62543618548i             289065.3679253176+164470.77757310154i             290286.669291617+163857.08970720923i
3715                                              293177.2268448276+162878.5951578394i              292625.41165189573+160511.1718645054i             290974.2119666579+159042.16562659096i             288941.0378097531+158829.79795860735i             287291.1045907138+159752.09627762143i             286541.46357106074+161338.79122326415i            286838.0961291108+162950.86225964464i             287945.4377737747+164001.86257243366i             289378.2290786786+164193.31576055568i             290579.78180787794+163555.1815000105i
3720                                              293429.4028160109+162543.76579312558i             292844.40196882567+160197.93683960632i            291177.7410771189+158764.4700819916i              289150.82197421574+158589.19525023687i            287525.4795309797+159537.8564135869i              286809.3603024229+161131.99028763868i             287136.2088897406+162731.1152238905i              288259.7551233886+163754.5288775705i              289689.50579778926+163914.49057701937i            290870.79398996173+163252.49787936156i
3725                                              293678.60234942206+162209.35392070859i            293061.1803734268+159885.60303440443i             291379.97474344115+158487.7525780493i             289360.14027422573+158349.2268463872i             287759.91222901846+159323.59284840623i            287077.3925474858+160924.4027333725i              287434.08505737124+162509.97284983852i            288573.1637791515+163505.56456642027i             289999.15713030304+163634.26083496i               291159.679415334+162949.01383004882i
3730                                              293924.85205244215+161875.42162076675i            293275.7825524949+159574.1957068119i              291580.94535611186+158212.00064302975i            289569.0109635066+158109.84751442005i             287994.39942766214+159109.2376774138i             287345.5336778811+160715.95161843678i             287731.679529399+162287.36317536025i              288885.6108833932+163254.9130069151i              290307.13541250705+163352.58897202622i            291446.4061113806+162644.70793974656i
3735                                              294168.182485654+161542.0292951115i               293488.24542534683+159263.73806110994i            291780.6838426247+157937.20003962962i             289777.44840709376+157871.0110821778i             288228.93204552174+158894.72327400764i            287613.7499984393+160506.56168303013i             288028.93969707267+162063.21723503957i            289197.0363923172+163002.5215105615i              290613.3866810465+163069.4417710151i              291730.9370152442+162339.56299045857i
3740                                              294408.6279472549+161209.23531469452i             293698.6069037514+158954.25114872304i             291979.21945962514+157663.33491434247i            289985.4629516083+157632.67081547962i             288463.4951635948+158679.98285941515i             287882.00087347056+160296.1600540503i             288325.80571751494+161837.46982921576i            289507.37347418576+162748.34208464323i            290917.851157209+162784.79103157594i              292013.2304911017+162033.56649562521i
3745                                              294646.22622615634+160877.09569705385i            293906.9056460468+158645.7538007855i              292176.57960401126+157390.38797514694i            290193.0608374552+157394.77981551518i             288698.0680716463+158464.9510769732i              288150.23892684386+160084.6769380051i             288622.2108648819+161610.06026266378i             289816.54898504494+162492.3321474975i             291220.46379794745+162498.61418681752i            292293.24089828937+161726.7111761566i
3750                                              294881.0183281242+160545.66381619146i             294113.18080923765+158338.2625911034i             292372.78964596736+157118.3406932232i             290400.24415418017+157157.29142810756i            288932.6243752054+158249.56456431773i             288418.4103135482+159872.0462950916i              288918.08195743186+161380.93304756584i            290124.4840151903+162234.45518208225i             291521.15490746155+162210.89485810214i            292570.91920344584+161418.99537202358i
3755                                              295113.04817824287+160214.99014699378i            294317.4718028928+158031.79183015844i             292567.8727864038+156847.17352508067i             290607.0108405228+156920.15966211268i             289167.1321630534+158033.76251783269i             288686.45506190066+159658.20648639806i            289213.33985665324+161150.03856162078i            290431.0945027249+161974.68133856123i             291819.8508024278+161921.6233420703i              292846.2136295981+161110.42338460422i
3760                                              295342.3623044938+159885.12204536886i             294519.818048173+157726.35358841618i              292761.84994251904+156576.86615484688i            290813.3547307801+156683.33960887522i             289401.5542346943+157817.48724107625i             288954.3074824648+159443.10088666785i             289507.90003355435+160917.33365432505i            290736.29190631176+161712.98796772273i            292116.4745232925+161630.79702516153i             293119.07033417776+160801.00574617577i
3765                                              295569.00950616103+159556.1035656704i             294720.2587457314+157421.957748555i               292954.73966247163+156307.3977494399i             291019.2656478188+156446.78786072726i             289635.8483860174+157600.68467231333i             289221.8966408335+159226.67845639397i             289801.67319653096+160682.7821942582i             291039.9839305245+161449.36008343764i             292410.9465838361+161338.42072092002i             293389.4341082975+160490.75941600118i
3770                                              295793.04051152815+159227.97531590398i            294918.8326555342+157118.61208323023i             293146.5580713968+156038.74722526857i             291224.72954139113+156210.4629229548i             289869.96775117365+157383.3048839037i             289489.14688986103+159008.89426539457i            290094.5659745458+160446.35555124303i             291342.07529589557+161183.79074861214i            292703.18575047515+161044.50692720385i            293657.24908911204+160179.70790002038i
3775                                              296014.5076287735+158900.77435078568i             295115.5778912637+156816.3223586071i              293337.3188500352+155770.8935224998i              291429.72867390787+155974.32560929266i            290103.86119769455+157165.30254751898i            289755.9784559735+158789.7099623449i              290386.4816486099+160208.03300767794i             291642.46854546556+160916.28138047652i            292993.1098427022+160749.07600040184i             293922.4594773241+159867.88129439295i
3780                                              296233.46439443494+158574.5341025764i             295310.5317322925+156515.092459507i               293527.033246441+155503.81588211245i              291634.24184894504+155738.33942339363i            290337.4737712385+156946.63735957624i             290022.30807392776+158569.0941842412i             290677.3209239217+159967.80209435924i             291941.0648793736+160646.841970995i               293280.63654581184+160452.1562455136i             294185.01025112957+159555.31625249085i
3785                                              296449.96522306686+158249.2843492254i             295503.73045525915+156214.92453446382i            293715.7101213093+155237.49412208068i             291838.24468284874+155502.47091412364i            290570.74718577+156727.27442153686i               290288.0496638727+158347.0229008942i              290966.9827348839+159725.65884637274i             292237.76500812644+160375.49122147402i            293565.68422710564+160153.78392132116i            294444.8478696668+159242.05587819222i
3790                                              296664.06506206415+157925.05121827722i            295695.2091871507+155915.81915797916i             293903.3560265423+154971.9089087909i              292041.70991593896+155266.6900044847i             290803.6203543218+156507.18456970138i             290553.1150433779+158123.47968999186i             291255.36507426965+159481.60797659832i            292532.4700154858+160102.25658846652i             293848.17274638417+159854.0031611721i             294701.92095618136+158928.14954592608i
3795                                              296875.81905527064+157601.85722602604i            295885.0017820771+155617.77550664626i             294089.9753165015+154707.0420194186i              292244.60776055726+155030.97028794893i            291036.0299549666+156286.34465057563i             290817.41466744477+157898.45593910053i            291542.3658378757+159235.66296373642i             292825.08222235163+159827.17424132125i            294128.02425235766+159552.86581066917i            294956.1809576498+158613.65264982177i
3800                                              297085.28221863287+157279.72134930073i            296073.1407211611+155320.7915462644i              294275.5702906233+154442.87659163564i             292446.9062822729+154795.28928789025i             291267.911026195+156064.7377379677i               291080.8583885842+157671.9509718282i              291827.8836758458+158987.84605446842i             293115.5060413534+159550.28893209202i             294405.1639559921+159250.43118456178i             295207.5827675373+158298.62628840326i
3805                                              297292.50913113676+156958.6591285679i             296259.6570392973+155024.86422700167i             294460.1413659789+154179.39735681453i             292648.5718103008+154559.62867691513i             291499.197585373+155842.3532881934i               291343.356228944+157443.972096204i                292111.81884144305+158738.18817863366i            293403.64881395816+159271.6537784567i             294679.52087287244+158946.76574609583i            295456.08531125356+157983.13688757012i
3810                                              297497.5536439627+156638.6827999593i              296444.58027681697+154729.98968381216i            294643.68727767613+153916.5908535434i             292849.56937268283+154323.9744525169i             291729.8232638771+155619.1872315662i              291604.8191563343+157214.53457406917i             292394.0740284457+158486.7287788049i              293689.42162078724+158991.32996277834i            294951.02852676815+158641.94271257066i            295701.6520843193+157667.2557643468i
3815                                              297700.46861030505+156319.8014534822i             296627.9384565754+154436.16343747824i             294826.2053047057+153654.44561726012i             293049.8631514167+154088.31706676938i             291959.7219516103+155395.2419979239i              291865.15985578205+156983.66151148544i            292674.55518806935+158233.51555504889i            293972.740056662+158709.38635090497i              295219.6256068881+158336.04159238i                295944.2516400033+157351.05864267933i
3820                                              297901.3056382713+156002.02121438854i             296809.75808783906+154143.38059536778i            295007.6915185118+153392.95234483792i             293249.41695252486+153852.65150707352i            292188.8284445482+155170.52647562543i             292124.2934884447+156751.38367052565i             292953.17231681437+157978.60412854358i            294253.524962209+158425.899034333i                295485.2565725192+158029.14765841654i             296183.8580201354+157034.6251210958i
3825                                              298100.1148688574+155685.34544606725i             296990.06419409416+153851.636046457i              295188.1410513184+153132.1040296245i              293448.19468547497+153616.9773271007i             292417.0790877315+154945.05590355565i             292382.1384295522+156517.73920444114i             293229.84020706516+157722.05762617337i            294531.70310497656+158140.9508008902i             295747.87219869427+157721.3513647221i             296420.4511267836+156718.0381042466i
3830                                              298296.94478050765+155369.77496980422i            297168.8803656072+153560.9246501727i              295367.548380582+152871.89606601532i              293646.1608471902+153381.29862617666i             292644.41240661184+154718.85169652314i            292638.61697762914+156282.7733181988i             293504.47915223695+157463.94619160215i            294807.2078021837+157854.63054080086i             296007.4300577793+157412.7477122963i              296654.01702997606+156401.3832011747i
3835                                              298491.84202181763+155055.30829920192i            297346.22883491626+153271.2414139897i             295545.9076263326+152612.32632112066i             293843.2810039847+153145.62397794778i             292870.76972032+154491.9412063065i                292893.6560270059+156046.5378579773i              293777.0155992795+157204.34642722984i             295079.97947977646+157567.0325927146i             296263.8949324128+157103.4355721109i              296884.5482103096+156084.74809952208i
3840                                              298684.8512729522+154741.9418857203i              297522.13057337084+152982.5816592746i             295723.21285753907+152353.39517236833i            294039.52226699924+152909.96630589993i            293096.0957288472+154264.3574186515i              293147.18769680697+155809.09083373373i            294047.3827416148+156943.34077320455i             295349.9661613322+157278.25604022466i             296517.23915619234+156793.51697233878i            297112.0437338266+155768.22192206085i
3845                                              298876.01513691194+154429.67037176716i            297696.6054077922+152694.9411705706i              295899.45840343577+152095.1055097264i             294234.85375470575+152674.34270984202i            293320.3390692542+154036.13859104752i             293399.1499091817+155570.49587939808i             294315.52104656363+156681.0168299808i             295617.1238834722+156988.40395990317i             296767.4428791197+156483.09635775795i             297336.50935899885+155451.8945730284i
3850                                              299065.37406039855+154118.48684855644i            297869.67215432064+152408.31632910407i            296074.6391662168+151837.46270256353i             294429.247037492+152438.77424216896i              293543.45283275505+153807.3278333786i             293649.4869107538+155330.8216562636i              294581.3787116674+156417.46663151545i             295881.41703222593+156697.5826391451i             297014.49425590294+156172.2798297061i             297557.9575756976+155135.85608155513i
3855                                              299252.9662844348+153808.3831148634i              298041.34876795247+152122.70422547957i            296248.7509305906+151580.47453025097i             294622.6765588961+152203.2856374494i              293765.3950386347+153577.9726368178i              293898.14973172586+155090.14120625917i            294844.91204534244+156152.78587681137i            296142.8185983899+156405.90076110556i             297258.38955619157+155861.1743739665i             297776.4075761524+154820.195950013i
3860                                              299438.82782425947+153499.34993347584i            298211.6525048243+151838.10275208965i             296421.7906666718+151324.15107737813i             294815.1200285783+151967.9049963409i              293986.12905804534+153348.1243506032i             294145.09657764324+154848.53126093737i            295106.08576836484+155887.0731277497i             296401.31034998834+156113.46857335817i            297499.133196093+155549.88708647445i              297991.8851604604+154505.0025124974i
3865                                              299622.99247758335+153191.37728237515i            298380.6000947184+151554.5106732061i              296593.75682181393+151068.5045942673i             295006.55878201546+151732.66342814147i            294205.6239843956+153117.8376324026i              294390.29314957757+154606.0715138938i             295364.87323296827+155620.42898174963i            296656.88292015326+155820.39704483488i            297736.73769205366+155238.52440221078i            298204.422578037+154190.36231167166i
3870                                              299805.4918601802+152884.45459772044i             298548.2079212725+151271.92767088645i             296764.6495978427+150813.54932373756i             295196.97810281476+151497.59465601944i            294423.8549440985+152887.1698270506i              294633.71288942173+154362.8438642143i             295621.25655779947+155352.95522762684i            296909.53581008373+155526.79702145356i            297971.2235382299+154927.19133761275i             298414.05830816523+153876.3594999271i
3875                                              299986.35546729283+152578.57100482043i            298714.4922068563+150990.3543683106i              296934.47120983363+150559.30129577406i            295386.3675034532+151262.7345864158i              294640.8033464558+152656.18035949147i             294875.3371475427+154118.93163835653i             295875.2266776151+155084.75399356347i             297159.27730822115+155232.778388067i              298202.6190096513+154615.99075324126i             298620.83678296086+153563.0752705196i
3880                                              300165.610758931+152273.71553562835i              298879.46919890976+150709.79232561807i            297103.2261225516+150305.77809245573i             295574.7209610691+151028.12084911315i             294856.45706766384+152424.93007000047i            295115.15527140594+153874.41879899648i            296126.78330749366+154815.92689574082i            297406.12432691304+154938.44924697693i            298430.9598945149+154305.02264332818i             298824.80805697927+153250.587324158i
3885                                              300343.28326682094+151969.8773287728i             299043.15535562014+150430.24401227405i            297270.9212620337+150052.99858478634i             295762.03710477654+150793.79231396655i            295070.8105676819+152193.48054640784i             295353.1646136147+153629.38914880023i             296375.9348224165+154546.57419655207i             297650.1021589811+154643.91511749895i             298656.2891585512+153994.38346002033i             299026.0274277203+152938.96937613338i
3890                                              300519.3967219569+151667.04581241595i             299205.5675259469+150151.71275624912i             297437.56619822973+149800.9826448915i             295948.31935240264+150559.78858485253i            295283.864938259+151961.8934428793i               295589.3704600748+153383.92553727585i             296622.6980536512+154276.79398049635i             297891.2441572201+154349.2781690517i              298878.65654657077+153684.16547861652i            299224.5550121575+152628.2907083637i
3895                                              300693.9731977572+151365.21086423701i             299366.7231245605+149874.20266688874i             297603.17329671624+149549.7508361507i             296133.5759943025+150326.14948076988i             295495.6278811439+151730.2297970184i              295823.7858783726+153138.10907895505i             296867.09800471313+154006.6813564751i             298129.59134098573+154054.63649180337i            299098.11812573345+153374.45620878827i            299420.4552845761+152318.61576967407i
3900                                              300867.03326839383+151064.36295068497i            299526.6402943847+149597.71853501286i             297767.7578364414+149299.3240847106i              296317.8202229328+150092.91450747667i             295706.11361665983+151498.5493484809i             296056.4314883909+152892.01839092048i             297109.1674896696+153736.32769428915i             298365.19193438906+153760.08341299143i            299314.7357758703+153065.33785749963i             299613.79658115335+152010.0038282932i
3905                                              301038.596178047+150764.4932416777i               299685.33805753494+149322.2657113755i             297931.33809181955+149049.7233360715i             296501.07010691444+149860.122325475i              295915.3427230082+151266.9098723386i              296287.33515742514+152645.72885750709i            297348.9466986672+153465.8199021371i              298598.1008414202+153465.7068659205i              299528.5766331828+152756.886849072i               299804.65057729156+151702.50867844754i
3910                                              301208.68001832505+150465.59370115702i            299842.83645020705+149047.84996528405i            298093.9353770932+148800.9692007108i              296683.34850954206+149627.81022000185i            296123.3419077167+151035.3665271073i              296516.53162308567+152399.3119293757i             297586.48269436014+153195.23975365344i            298828.3790637415+153171.58881601153i             299739.7124929033+152449.17340447014i             299993.09174363734+151396.17840264266i
3915                                              301377.30191075633+150167.6571522578i             299999.15663900727+148774.47732270963i            298255.5740517411+148553.0815921423i              296864.68295225763+149396.01357938134i            296330.1437136259+150803.97123034202i             296744.062047506+152152.8344645416i               297821.82884567993+152924.66326941393i            299056.0930675899+152877.80474977862i             299948.21917833824+152142.2611860191i             300179.1967865447+151091.05519212244i
3920                                              301544.47819117067+149870.67731685753i            300154.3210171059+148502.15388992947i             298416.28148605966+148306.07936241664i            297045.1054228741+149164.76538742264i             296535.7861617008+150572.77206465811i             296969.9735081992+151906.35811751796i             298055.04420436424+152654.16015970602i            299281.3141069085+152584.42323119988i             300154.1758820316+151836.20700620653i             300363.0440794832+150787.17522457996i
3925                                              301710.2245924782+149574.64883184017i             300308.353277725+148230.88566176753i              298576.08798630605+148059.97993886794i            297224.65213135135+148934.09573420236i            296740.3123344792+150341.81272203347i             297194.3184299603+151659.9387831722i              298286.192831005+152383.79333348578i              299504.11750871217+152291.50553009025i            300357.66448717675+151531.060605721i              300544.7130911253+150484.56860028728i
3930                                              301874.5564233222+149279.56723798416i             300461.27846294804+147960.67831945114i            298735.0266794337+147814.79896650813i             297403.3632138358+148704.03135238372i             296943.76990390633+150111.13199193566i            297417.1539641993+151413.62610024307i             298515.3430775812+152113.61847817726i             299724.5819300833+151999.10532311158i             300558.768875112+151226.86450060978i              300724.28381599445+150183.259335077i
