% Model:              2D Model _ r2u[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 13 2017, 09:47
% Table:              Table 1 - r2u_r2 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_side=0.02, acpr.p_t*2*pi*a (N)                  g_side=0.04, acpr.p_t*2*pi*a (N)                  g_side=0.06, acpr.p_t*2*pi*a (N)                  g_side=0.08, acpr.p_t*2*pi*a (N)                  g_side=0.1, acpr.p_t*2*pi*a (N)                   g_side=0.12, acpr.p_t*2*pi*a (N)                  g_side=0.14, acpr.p_t*2*pi*a (N)                  g_side=0.16, acpr.p_t*2*pi*a (N)                  g_side=0.18, acpr.p_t*2*pi*a (N)                  g_side=0.2, acpr.p_t*2*pi*a (N)
3405                                              274734.2486800832+159286.94296097566i             275175.59056619066+156768.45102305838i            274295.8666916255+154686.84954469127i             272622.4772388174+153513.20943705886i             270716.3872032583+153386.4794447171i              269102.894521809+154253.02082368522i              268244.27749742765+155797.03547217365i            268384.5054383628+157518.02813935184i             269448.6172394959+158813.33528081453i             270997.9798944979+159239.7327328683i
3410                                              275017.8277797748+159021.15256926938i             275413.0279681795+156517.7499410973i              274506.1871852108+154469.1178588289i              272825.97071663046+153333.46789926934i            270930.88441682496+153241.9956819393i             269344.1691491505+154134.9532071463i              268523.85780384985+155688.6362199982i             268703.9347531222+157396.21115842697i             269794.09622409096+158655.99889004146i            271343.1412377929+159037.63996313894i
3415                                              275298.26168235875+158755.2392611853i             275648.2004614474+156267.7137250942i              274715.22373328183+154252.16949332174i            273028.9492153435+153154.21015474273i             271145.4203223452+153097.48785894545i             269585.8542124899+154016.1506307632i              268803.8869661824+155578.5556821964i              269023.2634549785+157271.71472168426i             270138.27827462205+158495.41991131354i            271685.60149066756+158832.64869155668i
3420                                              275575.5445459544+158489.27790781134i             275881.1081159607+156018.3847435895i              274922.9621977787+154036.02386977672i             273231.3802623432+152975.44734056797i             271359.94839887106+152952.96526444968i            269827.8891268228+153896.61957805257i             269084.2821444179+155466.80083880993i             269342.3800927975+157144.56303264794i             270481.03618919034+158331.6643526285i             272025.2535315029+158624.87417446374i
3425                                              275849.6739530218+158223.34637699957i             276111.75362072437+155769.8090168861i             275129.3910218692+153820.70506998093i             273433.23452903365+152797.1958902696i             271574.42581372004+152808.4425430154i             270070.21707347326+153776.37179645142i            269364.9640806236+155353.38431925708i             269661.17712786916+157014.78694006734i            270822.24819492234+158164.8055963i                272361.997651929+158414.43817693926i
3430                                              276120.6513059477+157957.52529479103i             276340.14275500027+155522.0359571825i             275334.5017530197+153606.24151297193i             273634.4863579973+152619.47713387478i             271788.8139121+152663.93924348833i                270312.7854436127+153655.4238411207i              269645.8575309658+155238.32397491395i             269979.55140691216+156882.4235270005i             271161.79847444646+157994.92393736122i            272695.742061346+158201.46841708384i
3435                                              276388.4822024591+157691.8977641948i              276566.2848325159+155275.11805930384i             275538.28952998156+153392.66557954327i            273835.11424710933+152442.31684954328i            272003.0786595506+152519.47932394245i             270555.54623519554+153533.79658116668i            269926.89165369596+155121.64241773073i            270297.4045953868+156747.51566412626i             271499.57765204314+157822.1060804915i             273026.40334697394+157986.09796894412i
3440                                              276653.1767874386+157426.54904268438i             276790.1931145791+155029.11054452526i             275740.75353000057+153180.01318954304i            274035.10128660005+152265.7447691475i             272217.19103348604+152375.09061767362i            270798.4563990036+153411.51467193215i             270208.0003510638+155003.366527049i               270614.64356815966+156610.11152924658i            271835.48323613085+157646.44459841968i            273353.90688445076+157768.46462546286i
3445                                              276914.75007610506+157161.56618177088i            277011.8851867829+154784.07096087915i             275941.8973714406+152968.32333500707i             274234.4355444583+152089.7940459587i              272431.12736038433+152230.80426532918i            271041.4781319044+153288.60599943428i             270489.1225620487+154883.52693155332i             270931.18075484684+156470.26409925925i            272169.4200152827+157468.03735666262i             273678.18719578+157548.71022488718i
3450                                              277173.2222462712+156897.03762939587i             277231.3832955493+154540.0587432811i              276141.7294671922+152757.63757446868i             274433.11039703415+151914.5006852334i             272644.8695957074+152086.65411875374i             271284.5791151479+153165.10110176948i             270770.2025045745+154762.15746933705i             271246.9344385114+156328.0306151606i              272501.3004046227+157286.98690710083i             273999.18825140607+157326.97994661162i
3455                                              277428.61889366264+156633.0527993814i             277448.71463965875+154297.13473803748i            276340.263325692+152547.99949269046i              274631.1248014018+151739.9029478105i              272858.40554431296+151942.67612192867i            271527.7326952087+153041.0325741115i              271051.1898655257+154639.29463124654i             271561.82900491153+156183.47203024317i            272831.0447404313+157103.3998558361i              274316.8637133773+157103.42158030794i
3460                                              277680.9712483874+156369.7016106104i              277663.9116142841+154055.36069509803i             276537.5177959348+152339.4541315869i              274828.48350717284+151566.04072835454i            273071.72901950625+151798.90767483346i            271770.9180068866+152916.4344570499i              271332.03993746475+154514.9769930174i             271875.7951418022+156036.6524374957i              273158.581520799+156917.3862090318i               274631.1771171993+156878.18477395017i
3465                                              277930.31634879665+156107.07399965788i            277877.012003227+153814.79873390237i              276733.51725421107+152132.04739757557i            275025.1972056688+151392.95491728085i             273284.8399393802+151655.3869862747i              272014.12003703613+152791.34162429144i            271612.71370153746+154389.2446400579i             272188.7699867005+155887.6384886361i              273483.8475905036+156729.0587016595i              274942.10199031123+156651.4202654708i
3470                                              278176.6971698003+155845.25941081697i             278088.0591173654+153575.5107874686i              276928.29172988544+151925.8254514253i             275221.2826154093+151220.6867527508i              273497.74436000525+151512.15242158418i            272257.32962939295+152665.7891641829i             271893.17785642034+154262.13859063984i            272500.69722276455+155736.49880428467i            273806.7882686755+156538.53211352805i             275249.62190565915+156423.27910415625i
3475                                              278420.1627032249+155584.34626790517i             278297.10187689925+153337.55802960438i            277121.876969304+151720.8340866643i               275416.7625019277+151049.277158714i               273710.45444508526+151369.241851216i              272500.54343050346+152539.81176792548i            272173.4047933622+154133.70022175877i             272811.5271221531+155583.3033814958i              274127.35741840955+156345.9225779102i             275553.7304691274+156193.9118671603i
3480                                              278660.76798785303+155324.4214321976i             278504.19483514765+153101.00029177006i            277314.31443599286+151517.11810219326i            275611.665633523+150878.7661026286i               273922.98837256513+151226.6920061803i             272743.7637773354+152413.44312606385i             272453.37251822837+154003.97070280972i            273121.216537267+155428.12300285182i              274445.5174575178+156151.34688641882i             275854.43124016427+155963.46787678997i
3485                                              278898.57408775797+155065.56965140026i            278709.3981450116+152865.8954739326i              277505.65124775167+151314.720675946i              275806.02667202987+150709.19193907993i            274135.370179503+151084.5378464543i               272986.99852815934+152286.71534123723i            272733.064521337+153872.99044189625i              273429.7288399283+155271.02865186392i             274761.2393099958+155954.92179859744i             276151.73758594546+155732.09442474385i
3490                                              279133.64801721246+154807.87300461024i            278912.777461606+152632.29895759525i              277695.94004984817+151113.68274565294i            275999.8859997474+150540.59078094858i             274347.6295461344+150942.81194788462i             273230.2608381646+152159.65835998722i             273012.4695967835+153740.79854877296i             273737.03380934056+155112.0909385171i             275074.5022989622+155756.7633555704i              276445.67246856005+155499.93600957264i
3495                                              279366.06261171197+154551.41034843883i            279114.40379022766+152400.26302367714i            277885.23882602097+150914.0424027716i             276193.289484589+150372.99588642336i              274559.8015217731+150801.54391347244i             273473.5688823735+152032.29943036917i             273291.58161287755+153607.43231959615i            274043.107470092+154951.379540254i                275385.2939810495+155556.98620865052i             276736.26816726726+155267.1335923261i
3500                                              279595.8963445939+154296.2567695665i              279314.3532712467+152169.8362843265i              278073.6106478598+150715.8343060267i              276386.28818519664+150206.43707075206i            274771.9261949064+150660.75981409053i             273716.9455276945+151904.66258928226i             273570.39923608996+153472.92674726632i            274347.9318814106+154788.96266092957i             275693.60992358736+155355.7029644429i             277023.56593658344+155033.82387741734i
3505                                              279823.2330895011+154042.4830490751i              279512.70690831257+151941.0631326822i             278261.12336556544+150519.08912019516i            276578.9379987858+150040.94015083948i             274984.048310547+150520.48166450835i              273960.41795825434+151776.76818393267i            273848.925610835+153337.31406157246i              274651.4948796024+154624.9065148786i              275999.4534260074+155153.02355265158i             277307.6156026339+154800.13862405712i
3510                                              280048.1618293817+153790.15514396757i             279709.5502398423+151713.98321690888i             278447.8492415152+150323.8329864219i              276771.29925552773+149876.5264259967i             275196.21683840075+150380.7269383823i             274204.01725555974+151648.63243290703i            274127.1679982021+153200.62330291484i             274953.78977569705+154459.27483656717i            276302.83518727106+154949.0546214066i             277588.47510006226+154566.20399304177i
3515                                              280270.77631329396+153539.33369128787i            279904.9729561305+151488.63094477498i             278633.86453106056+150130.08702917545i            276963.4362621061+149713.21220017562i             275408.4844955686+150241.50812805822i             274447.7779412591+151520.26702803432i             274405.13737670926+153062.87993340433i            275254.81501097867+154292.1284228352i             276603.7729219868+154743.898964953i               277866.20995275653+154332.13993737768i
3520                                              280491.17466281547+153290.07354007327i            280099.0684653462+151265.03502314637i             278819.2490131256+149937.86690541578i             277155.416799916+149551.0083518181i               275620.9072292864+150102.8323521731i              274691.73748029314+151391.67878451914i            274682.8480085871+152924.1054879273i              275554.57377304113+154123.52470926294i            276902.29092760594+154537.65498820765i            278140.89270292193+154098.05963666007i
3525                                              280709.45893036993+153042.42331634217i            280291.9334113541+151043.21803841018i             279004.0854756829+149747.1824003165i              277347.3115817067+149389.9199537639i              275833.543662376+149964.70101514514i              274935.93575528066+151262.869338261i              274960.3169754178+152784.31726951842i             275853.0735754887+153953.517385348i               277198.4196059044+154330.41621266928i             278412.6022907315+153864.0689863245i
3530                                              280925.7346123553+152796.425026129i               280483.66714754095+150823.19608270965i            279188.4591603062+149558.03707517573i             277539.1936723631+149229.9459482921i              276046.4545091544+149827.10952168927i             275180.41451259213+151133.83489684525i            275237.5636872024+152643.52808985498i             276150.3258048965+153782.15605117465i             277492.19494392973+154122.2708283558i             278681.4233914692+153630.26614137803i
3535                                              281140.1101204555+152552.11370129633i             280674.3711710708+150604.97842996378i             279372.4571710907+149370.42796936608i             277731.1378788788+149071.0788802948i              276259.70196436363+149690.0470502881i             275425.21678725467+151004.5660432211i             275514.60936897015+152501.746058796i              276446.3452385914+153609.4859187201i              277783.65795540623+153913.3012945659i             278947.44571376673+153396.74112118108i
3540                                              281352.69621518673+152309.51709250885i            280864.14852231066+150388.56726632075i            279556.1678536683+149184.34536248195i             277923.22011539154+148913.30469099642i            276473.3490729663+149553.496384682i               275670.38631073+150875.04759721697i               275791.4765296067+152358.97442405886i             276741.1495375958+153435.54756044285i             278072.8540905073+153703.5839941186i              279210.7632652909+153163.575478299i
3545                                              281563.6054057535+152068.65541360396i             281053.10315494216+150173.95747840335i            279739.68014968326+148999.77259794166i            278115.5167494985+148756.60257521368i             276687.4590857888+149417.43380867058i             275915.9669068341+150745.25853253424i             276068.1884173006+152215.21146273517i             277034.75871824095+153260.37670711358i            278359.832616662+153493.18894366786i              279471.47359147435+152930.84203456974i
3550                                              281772.9513214861+151829.54114087802i             281241.33928232227+149961.13650234754i            279923.08293353755+148816.6859689502i             278308.103935843+148600.94490301327i              276902.0948065157+149281.8290630493i              276162.0018823338+150615.17195414295i             276344.7684666668+152070.45042583073i             277327.1946086343+153084.00409782704i             278644.6459763621+153282.17956284402i             279729.67699377803+152698.60468686605i
3555                                              281980.84805974667+151592.1788706195i             281428.9607061726+149750.08423647826i             280106.4643372563+148635.05467404783i             278501.05694330746+148446.29720733818i            277117.31793664186+149146.64536605572i            276408.5334164505+150484.75513299817i             276621.239742202+151924.6795365692i               277618.48029237345+152906.45538218532i            278927.34912747034+153070.6125044229i             279985.4757338682+152466.9182846883i
3560                                              282187.4095162021+151356.56523750114i             281616.0701338902+149540.77301919603i             280289.9110703554+148454.84083522318i             278694.4494825682+148292.6182376471i              277333.1884243115+149011.83949703872i             276655.601955048+150353.96959991922i              276897.62438311253+151777.88204248078i            277908.63954675465+152727.75107715942i            279207.99887176603+152858.53754762674i            280238.97323086904+152235.82858075658i
3565                                              282392.7487032495+151122.68889605938i             281802.76849116024+149333.167673586i              280473.5077414208+148275.9995870749i              278888.3530402106+148139.8600795451i              277549.7638233198+148877.3619430252i              276903.24561565556+150222.77129784675i            277173.9430546312+151630.0363216463i              278197.6962788359+152547.90657889037i             279486.65317749727+152645.99755505106i            280490.273258008+152005.37225537022i
3570                                              282596.9770629387+150890.5305667137i              281989.1542361511+149127.22561923435i             280657.3361875739+148098.47923001045i             279082.8362258653+147987.96833949513i             277767.0986670336+148743.15710637203i             277151.4996079954+150091.1107899449i              277450.2144106055+151481.1160418311i              278485.67396556656+152366.93222900212i            279763.3705023612+152433.02849442698i             280739.479146401+151775.57701438735i
3575                                              282800.2037807785+150660.06314728493i             282175.3226825472+148922.8970514094i              280841.4748194364+147922.22145251138i             279277.9641388393+147836.8823929673i              277985.243865299+148609.16357273105i              277400.3956754943+149958.93352440675i             277726.4545724154+151331.090371497i               278772.5951029043+152184.83343678765i             280038.20912310417+152219.65952488405i            280986.6930025278+151546.46176024986i
3580                                              283002.5351068529+150431.25189027266i             282361.3653377939+148720.1251864884i              281025.997987331+147747.16161598862i              279473.79776031553+147686.53569413972i            278204.24612769095+148475.3144359925i             277649.96156321105+149826.18015101828i            278002.67662933544+151179.9242428124i             279058.48066859425+152001.6108531085i             280311.22647766164+152005.91314717475i            281232.0149465388+151318.03683451764i
3585                                              283204.0736911572+150204.05464537113i             282547.36926340626+148518.84657259507i            281210.97537552327+147573.22910245878i            279670.3933769885+147536.85614399612i             278424.1474198618+148341.5376780345i              277900.22051701247+149692.78688868292i            278278.89016450406+151027.5786604421i             279343.34960497014+151817.2606002206i             280582.47852664435+151791.80541652453i            281475.54237852845+151090.3043296626i
3590                                              283404.9179394479+149978.42216616473i             282733.4164639189+148318.99146309978i             281396.4714306838+147400.3477223717i              279867.8020418715+147387.76651413424i             278644.98445763637+148207.75659964036i            278151.1908167722+149558.68594220385i             278555.10081179056+150874.01106004376i            279627.2183258585+151631.7745499588i              280852.01913975115+151577.34621629195i            281717.36927874596+150863.25846770237i
3595                                              283605.16139630927+149754.2984791994i             282919.58331081923+148120.48425010504i            281582.54483042023+147228.43617767966i            280066.06907757284+147239.1849218508i             278866.788243689+148073.8902988275i               278402.8853541595+149423.80595775292i             278831.30984686315+150719.1757065292i             279910.1002530981+151445.14065162282i             281119.89951352+151362.53958994124i               281957.58554908895+150636.88604151967i
3600                                              283804.89216183557+149531.62131284195i            283105.94000733487+147923.24395464823i            281769.24799702445+147057.408576601i              280265.23362679826+147091.02535235873i            279089.583651105+147939.85419219398i              278655.3112492404+149288.07252664704i             279107.51381837064+150563.0241352515i             280192.0053872544+151257.34330544778i             281386.1676257548+151147.38412790434i             282196.27640115813+150411.16691521648i
3605                                              284004.1923477341+149310.32258265573i             283292.5501003224+147727.18476941428i             281956.62666236976+146887.1749962011i             280465.32825469016+146943.19822342964i            279313.38905791636+147805.56057481543i            278908.4695184901+149151.4087163528i              279383.7042206787+150405.50562740385i             280472.9399172001+151068.36377862014i             281650.86773243034+150931.87340609622i            282433.52179662447+150186.07457890117i
3610                                              284203.13757918566+149090.328929787i              283479.4700436442+147532.21664910653i             282144.71948752005+146717.64208693348i            280666.37860674626+146795.610986898i              279538.21603579103+147670.91921336594i            279162.3547921975+149013.73563970978i             279659.86721363466+150246.56771893855i            280752.905872657+150878.18066004946i              281914.0399117481+150715.99647124062i             282669.3959450217+149961.57675192933i
3615                                              284401.79654735426+148871.5623073738i             283666.7488190659+147338.24594387526i             282333.55774187425+146548.71371229424i            280868.40312584396+146648.1687617358i             279764.0690960659+147535.83796728344i             279416.95508755936+148874.9730444486i             279935.9833913342+150086.15673681584i             281031.9008236998+150686.77034961333i             282175.71966038476+150499.73836840724i            282903.966864605+149737.63602873107i
3620                                              284600.2306176951+148653.9406104433i              283854.42761731375+147145.1760685869i             282523.16504477867+146380.29162071677i            281071.4128310909+146500.77499241402i             279990.94549549924+147400.2234324844i             279672.25163569+148735.0399289051i                280212.0276030731+149924.21835881492i             281309.917630442+150494.10757739533i              282435.9375455791+150283.08070569322i             283137.2960076043+149514.2105621318i
3625                                              284798.4934986668+148437.37834332947i             284042.5395848917+146952.90820425597i             282713.55717322696+146212.27614045798i            281275.41116072086+146353.33212679054i            280218.8351034232+147263.98160136025i             279928.2187685286+148593.85517079895i             280487.96882828214+149760.69819107646i            281586.94424637605+150300.16594782946i            282694.7189171401+150066.00224974274i             283369.4379564964+149291.2547756647i
3630                                              284996.6309742664+148221.7873188184i              284231.10963786964+146761.3420222161i             282904.74193604564+146044.56689109016i            281480.39388079284+146205.74230652425i            280447.7203317416+147127.01853345198i             280184.82386440516+148451.33816654017i            280763.77010763955+149595.5423592615i             281862.96357726527+150104.91850341775i            282952.0836818323+149848.47954646708i             283600.44019106065+149068.72009964375i
3635                                              285194.6807041251+148007.0773825625i              284420.1543461227+146570.37642642474i             283096.7191188466+145877.06350762548i             281686.34905985894+146057.9080645089i             280677.5761284414+146989.24103090054i             280442.0273537214+148307.40947562535i             281039.3885314165+149428.69810723688i             282137.95339823834+149908.33830277895i            283208.0461429388+149630.48756035106i             283830.34293009207+148846.5557222452i
3640                                              285392.67209309194+147793.15715559476i            284609.6818890611+146379.91030589078i             283289.4804979433+145709.66636616204i             281893.25711130095+145909.73302153204i            280908.37003463117+146850.55731210022i            280699.78278528963+148161.99146420744i            281314.775285815+149260.11439794663i              282411.88632991986+149710.3990066905i             283462.61490644596+149412.00032561488i            284059.1790476283+148624.7093490471i
3645                                              285590.62623261474+147579.9347885583i             284799.6920841208+146189.8432897445i              283483.0099246277+145542.27730837505i             282101.09090133605+145761.12257684307i            281140.06230468897+146710.87767773695i            280958.0369524719+148015.00894109134i             281589.87575744424+149089.74251132002i            282684.7298749387+149511.07546662577i             283715.792854736+149192.99160268536i              284286.9740648165+148403.12796300818i
3650                                              285788.5559156319+147367.31872020828i             284990.17648782796+146000.07649865534i            283677.2834787108+145374.80035309133i             282309.81592284655+145611.98458531126i            281372.60608824546+146570.1151636695i             281216.73007912014+147866.38978242263i            281864.6296960336+148917.5366327758i              282956.4465147131+149310.34430959483i             283967.5771883194+148973.43553253956i             284513.74621654063+148181.7585778675i
3655                                              285986.46572171757+147155.21843208993i            285181.11856891256+145810.5132842425i             283872.26969059213+145207.14239352447i            282519.39053274156+145462.23001542478i            281605.94767287397+146428.18617372974i            281475.7960629391+147716.06553798117i             282138.9714338313+148743.45442814688i             283226.9938662927+149108.18451331704i             284217.9595348903+148753.3072827282i              284739.506592113+147960.5489771389i
3660                                              286184.35217852594+146943.54519209155i            285372.493952198+145621.0599500805i               284067.9298290276+145039.213868978i               282729.7662508146+145311.77358176763i             281840.0267845395+146285.01108840603i             281735.1627752872+147563.97201428094i             282412.8301610608+148567.45759792728i             283496.3248982239+148904.57796544768i             284466.9261246065+148532.58367751687i             284964.2593471442+147739.44843152352i
3665                                              286382.2039921011+146732.2127839341i              285564.27073094517+145431.62644692068i            284264.2182523214+144870.9294068121i              282940.8881172941+145160.53434634942i             282074.776943705+146140.5148424723i               281994.7524145558+147410.04982957392i             282686.1302549897+148389.51240700946i             283764.3882039036+148699.51000121675i             284714.45802982413+148311.24380591404i            285188.0019854057+147518.40838772894i
3670                                              286580.0023469147+146521.1382063431i              285756.4098451501+145242.12703552144i             284461.08281992713+144702.20842854987i            283152.6951054376+145008.43628310485i             282310.1258736349+145994.62746762345i             282254.481910424+147254.24493552197i              282958.7916604535+148209.59018378757i             284031.12833010894+148492.9699136196i             284960.53146650246+148089.26960094276i            285410.72570565337+147297.38312179368i
3675                                              286777.7212728576+146310.24234423938i             285948.86552185914+145052.48091053893i            284658.46535977966+144532.9757133749i             283365.1205854854+144855.40880078136i             282545.99595703435+145847.28459508874i            282514.26337573124+147096.50910081225i            283230.7303189207+148027.6677839372i              284296.48615789536+148284.95143062904i            285205.1181541575+147866.64638394312i             285632.4158107118+147076.33035115406i
3680                                              286975.3280754527+146099.45059996884i             286141.5857738144+144862.6127797441i              284856.302187662+144363.16191488545i              283578.0928354465+144701.38721921112i             282782.30473765807+145698.427913471i              282774.0046022235+146936.80035291918i             283501.8586425389+147843.72801491662i             284560.3993326724+148075.4531540152i              285448.1857304917+147643.36336822607i             285853.0521731969+146855.2117989921i
3685                                              287172.7838248776+145888.69348148163i             286334.51295134955+144672.45339256423i            285054.52467315353+144192.7040254599i             283791.53559395677+144546.31319522287i            283018.9654611584+145548.0055789317i              283033.6095961984+146775.0833735551i              283772.0860297007+147657.7600159115i              284822.8027394527+147864.4789552854i              285689.6982161762+147419.41411647008i             286072.60975315847+146633.99370572777i
3690                                              287370.0439000044+145677.90713749625i             286527.58434247377+144481.9400133316i             285253.05984710593+144021.5457843948i             284005.3686501191+144390.13509383274i             283255.88765213336+145395.9725728201i             283292.979149352+146611.32984495736i              284041.319417327+147469.75959019826i              285083.6290188483+147652.03832388655i             285929.6165248878+147194.79694726295i             286291.0591617294+146412.64728291723i
3695                                              287567.0585806143+145467.0338408485i              286720.73281526816+144291.01683443863i            285451.83104453696+143849.63802617192i            284219.50846480747+144232.80830258192i            283492.977720239+145242.29100603404i              283552.01144061383+146445.51874267502i            284309.46386611817+147279.72948486023i            285342.80911917443+147438.14666376435i            286167.8990130609+146969.51528629713i             286508.36726473743+146191.14910588684i
3700                                              287763.77368422976+145256.02240856466i            286913.8874965157+144099.6353258674i              285650.75857707876+143676.9389654808i             284433.868817502+144074.2954853153i               283730.13959209144+145086.93036466528i            283810.6026633412+146277.6365744969i              284576.4231729876+147087.679618883i               285600.2728793127+147222.82553490004i             286404.5020635871+146743.57795839457i             286724.4978194986+145969.48144061264i
3705                                              287960.13123938575+145044.82855934807i            287106.97448009334+143907.7545174896i             285849.7604286939+143503.41441682467i             284648.36147314066+143914.566774342i              283967.27536202373+144929.8676981255i             284068.6476733322+146107.67756067804i             284842.1005062316+146893.62725037485i             285855.94963685743+147006.1028364945i             286639.3806970358+146516.99941732708i             286939.41213782656+145747.63250315477i
3710                                              288156.0701895098+144833.41520364588i             287299.9175581708+143715.34121213114i             286048.752967841+143329.03794692172i              284862.8968626399+143753.59989926277i             284204.28595681355+144771.0877460932i             284326.0406519242+145935.64375595943i             285106.3990575903+146697.59708760236i             286109.76885570807+146788.0129296859i             286872.48920424754+146289.799911151i              287153.069769358+145525.59664922248i
3715                                              288351.52712113905+144621.7526627731i             287492.6389684064+143522.37012694147i             286247.6516697756+143153.79095852975i             285077.3847711167+143591.3802510385i              284441.0718085377+144610.5830045763i              284582.6757787319+145761.54511096588i             285369.22270566155+146499.62133817907i            286361.6607670403+146568.59669788257i             287103.7817932067+146062.00558102736i             287365.4291958822+145303.37449213132i
3720                                              288546.4370083218+144409.81881689164i             287685.0601499165+143328.82396263548i             286446.3718420643+142977.66270565256i             285291.73502756975+143427.90088243762i            284677.53352984955+144448.353730465i              284838.447908784+145585.39947308545i              285630.47668493155+146299.73969393477i            286611.55701742205+146347.9015432395i             287333.21324350854+145833.64849186264i            287576.4485318235+145080.9729495357i
3725                                              288740.7339667738+144197.59917859602i             287877.1025013651+143134.69339998756i             286644.8293468997+142800.65023968506i             285505.8581900678+143263.16244385164i             284913.5725859695+144284.40788469376i             285093.25324809994+145407.23252602652i            285890.068255422+146097.99926300163i              286859.3913178783+146125.98131912076i             287560.73956193036+145604.76659690513i            287786.0862216109+144858.40521817654i
3730                                              288934.35201009+143985.08689382733i               288068.68813290953+142939.97702305767i            286842.9413132677+142622.7582882289i              285719.6662203321+143097.17305629028i             285149.09195787663+144118.76101471478i            285346.9900225814+145227.0776693444i              286147.9073650604+145894.45442517722i             287105.10008743085+145902.89619814637i            287786.31863141496+145375.40363246028i            287994.3017283553+144635.69067809975i
3735                                              289127.22580084036+143772.2826684718i             288259.7406060683+142744.68117276268i             287040.62683306524+142443.9990672201i             285933.07314206264+142929.9481226804i             285383.99679143983+143951.43607806158i            285599.55913442845+145044.9758373104i             286403.9073019993+145689.1666411589i              287348.6230847906+145678.71247670267i             288009.9108473561+145145.60894773097i             288201.05620579264+144412.85472826235i
3740                                              289319.2913895214+143559.19462258962i             288450.1856548695+142548.8197282007i              287237.80763428146+142264.39202886977i            286145.99567712715+142761.51007959555i            285618.19502641686+143782.4632077233i             285850.8648006069+144860.97526069448i             286657.9853276781+145482.20418541424i             287589.90402217035+145453.50231725673i            288231.47973446+144915.43726902927i               288406.31314752536+144189.92855467286i
3745                                              289510.4869340731+143345.83807395597i             288639.95187996683+142352.4138229827i             287434.4087262561+142083.96354829273i             286358.3538545903+142591.8880920116i              285851.5980013629+143611.87942233105i             286100.8151691801+144675.13117028712i             286910.06328844593+145273.64183722585i            287828.8911548872+145227.3434300242i              288450.9925374881+144684.9484019946i              288610.039006591+143966.94883535156i
3750                                              289700.75339325186+143132.2352527545i             288828.97141121165+142155.49149614427i            287630.359009969+141902.74655097953i              286570.0715871024+142421.1176938073i              286084.12102851097+143439.7282834821i             286349.322906633+144487.50544776645i              287160.0681971434+145063.5605026561i              288065.5378410705+145000.31869677673i             288668.4207800382+144454.20687382534i             288812.20377986174+143743.9573847156i
3755                                              289890.0351874148+142918.41495104847i             289017.1805322077+141958.08728192135i             287825.5918498266+141720.78008656946i             286781.07721024577+142249.240377511i              286315.6839347667+143266.05950309194i             286596.3057534805+144298.1662236948i              287407.9327833077+144852.04678813438i             288299.80306585744+144772.51573989494i            288883.740785471+144223.28151986137i              289012.7815509354+143521.00074168452i
3760                                              290078.28082037746+142704.41211015984i            289204.5202608186+141760.24174439142i             288020.0456005695+141538.10885143947i             286991.3039800456+142076.3031389411i              286546.21156409703+143090.92850440546i            286841.68704180745+144107.1874275533i             287653.5960012405+144639.19252232433i             288531.65192475665+144544.0264395396i             289096.9341547889+143992.24501820235i             289211.7509873593+143298.12970709396i
3765                                              290265.4434569003+142490.26735055324i             289390.9368802662+141562.00095831437i             288213.6640857033+141354.7826650959i              287200.6905252833+141902.35797463692i             286775.63423771993+142914.395940191i              287085.39617179806+143914.64829294608i            287897.00349802576+144425.0942318066i             288761.0560611239+144314.9464040214i              289307.98819635634+143761.17337709226i            289409.0957865738+143075.39883321594i
3770                                              290451.4814499318+142276.0264484985i              289576.38241783367+141363.41594399017i            288406.39702340256+141170.85590667656i            287409.18125039036+141727.46134901867i            287003.88816805504+142736.52717237i               287327.36904267484+143720.6328209612i             288138.1080320802+144209.8525727032i              288987.99405367894+144085.3743969518i             289516.8963029684+143530.14537911856i             289604.80506684294+142852.8658736336i
3775                                              290636.35881347355+142061.73976541485i            289760.815065452+141164.54206241018i              288598.20039613295+140986.38691429945i            287616.72668601654+141551.67361838068i            287230.9158238327+142557.3917173014i              287567.54843480507+143525.22920713376i            288376.86984058854+143993.57172455368i            289212.4517495742+143855.41172673958i             289723.6582728243+143299.24199116675i             289798.8737001859+142630.59119680148i
3780                                              290820.04563639883+141847.46163433362i            289944.1995390661+140965.43837095553i             288789.0367615457+140801.43735508938i             287823.2837847991+141375.0584360158i              287456.66624293773+142377.0626614627i             287805.88433915185+143328.5292355397i             288613.2569519523+143776.35875071984i             289434.4225395663+143625.1616032261i              289928.2805703411+143068.54573982183i             289991.30258340423+142408.6371711558i
3785                                              291002.5184335477+141633.24971131745i             290126.50737421884+140766.16695307926i            288978.8755018012+140616.07157054366i             288028.81615978706+141197.68212835613i            287681.0952910224+142195.61605202523i             288042.33423262415+143130.6276458551i             288847.24543999624+143558.3229297337i             289653.9075724232+143394.72846755286i             290130.7765253652+142838.1400645161i              290182.098845841+142187.0675267923i
3790                                              291183.7604311795+141419.1642957167i              290307.7171552917+140566.79222319004i             289167.6930098721+140430.35590315165i             288233.29426438076+141019.61305475145i            287904.1658638126+142013.1302677919i              288276.8632951555+142931.62147654156i             289078.81961721333+143339.5750638989i             289870.9159058946+143164.21730074388i             290331.16646600753+142608.1086502118i             290371.2759914302+141965.9467008931i
