% Model:              2D Model _ r1u[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 16 2017, 08:14
% Table:              Table 2 - r1u_g1 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_center=0.02, acpr.p_t*2*pi*a (N)                g_center=0.04, acpr.p_t*2*pi*a (N)                g_center=0.06, acpr.p_t*2*pi*a (N)                g_center=0.08, acpr.p_t*2*pi*a (N)                g_center=0.1, acpr.p_t*2*pi*a (N)                 g_center=0.12, acpr.p_t*2*pi*a (N)                g_center=0.14, acpr.p_t*2*pi*a (N)                g_center=0.16, acpr.p_t*2*pi*a (N)                g_center=0.18, acpr.p_t*2*pi*a (N)                g_center=0.2, acpr.p_t*2*pi*a (N)
3475                                              25192.074039128678-85014.69460886408i             25266.067568064096-85531.86291117642i             25044.39719606125-85984.9433274326i               24615.979805218474-86229.4300818194i              24133.161166603226-86195.43497674182i             23755.267929770027-85908.33790867525i             23595.89730187907-85475.45054194337i              23695.73168394751-85042.61036055643i              24004.13262820736-84750.06322374496i              24407.082150530834-84683.94924330567i
3480                                              24831.544949514453-84995.82071732811i             24882.165743331756-85514.19710500282i             24640.917148099983-85955.2250758066i              24203.186467882297-86178.66192399357i             23724.307492568998-86121.75438711196i             23362.144657038585-85817.4330924783i              23224.951898059015-85378.42134461181i             23346.092332417655-84952.1547502135i              23668.083792281963-84676.20349078115i             24072.77383598943-84630.8404976905i
3485                                              24470.191809146727-84974.93801800247i             24497.487177590392-85493.44546524266i             24237.31915817892-85921.56853286427i              23791.335225118397-86123.62289898227i             23317.509565102057-86044.11942735709i             22971.877183316094-85723.4513753267i              22857.09037879149-85279.47528161797i              22999.130355272755-84860.85235977109i             23333.82111134882-84602.13669486615i              23739.183343095232-84577.53561041469i
3490                                              24108.04121047294-84951.9526565056i               24112.11017011823-85469.52159606724i              23833.719686545748-85883.92429132995i             23380.55315630493-86064.31935158535i              22912.87184120271-85962.5931997866i               22584.519611805033-85626.49498766582i             22492.303979874785-85178.72343677908i             22654.781171743434-84768.79067486692i             23001.24844402558-84527.90293638215i              23406.21672095882-84524.01983896735i
3495                                              23745.12642592097-84926.7729853062i               23726.11903128941-85442.34402848165i              23430.238984410902-85842.24973574089i             22970.967941367308-86000.76471209564i             22510.49619445311-85877.24434319866i              22200.121303638487-85526.66866487772i             22130.57871293912-85076.27577405852i              22312.976223555703-84676.05292012582i             22670.268132469257-84453.53628690653i             23073.78130644744-84470.27247260274i
3500                                              23381.48717873625-84899.31007466052i              23339.603682748144-85411.83667332037i             23027.000581781373-85796.50934378675i             22562.707337219676-85932.97958574009i             22110.48149797613-85788.14691073619i              21818.726658418647-85424.07937741495i             21771.895378709887-84972.24082026546i             21973.643191270483-84582.71779524574i             22340.78134432784-84379.06464719266i              22741.786092256887-84416.26683456039i
3505                                              23017.169367677092-84869.4782001723i              22952.6592170264-85377.92923810652i               22624.130747165986-85746.67494165542i             22155.898643717846-85860.99179425839i             21712.923213629052-85695.38020763127i             21440.374914528315-85318.83603536208i             21416.229606036817-84866.72534047459i             21636.706235869373-84488.85921965215i             22012.68843516418-84304.50962505837i              22410.142106388375-84361.9703106465i
3510                                              22652.224748336597-84837.195302332i               22565.38542006945-85340.5576021052i               22221.75792395956-85692.72591089598i              21750.668163871684-85784.8363691265i              21317.912992829493-85599.02858958709i             21065.099972852357-85211.04916944761i             21063.55191869395-84759.83400801117i              21302.086265572507-84394.54608811656i             21685.889327457364-84229.88643645427i             22078.76280179841-84307.34440595732i
3515                                              22286.71057280009-84802.38341450243i              22177.886260966035-85299.66414717557i             21820.012148486116-85634.64934275477i             21347.140663490267-85704.55549509835i             20925.538292834746-85499.18122278109i             20692.93024629056-85100.83059149439i              20713.82783085898-84651.6690728188i               20969.70122732522-84299.84204085857i              21360.283908333986-84155.20383189205i             21747.564452287344-84252.34483259535i
3520                                              21920.689192948776-84764.96905297735i             21790.26935443085-85255.19804027319i              21419.024455344283-85572.44014036957i             20945.438835316785-85620.19840438334i             20535.882013066857-85395.93180717534i             20323.888538065592-84988.29303618392i             20367.017972132133-84542.33003080172i             20639.466422651443-84204.80525081932i             21035.7724409466-84080.46405026724i               21416.46655290578-84196.92162912786i
3525                                              21554.227629447425-84724.88356723289i             21402.645399172638-85207.11546498693i             21018.92627509669-85506.1010658745i               20545.682773615088-85531.82122153408i             20149.022155293624-85289.37826513189i             19957.991950841835-84873.5497881097i              20023.07824263496-84431.91329773287i              20311.294846065943-84109.48823182771i             20712.255987915723-84005.66280386796i             21085.39222092559-84141.01931358785i
3530                                              21187.39711241902-84682.0634466108i               21015.12759995125-85155.37979975465i              20619.848830861076-85435.64273199959i             20147.989463052632-85439.4867614813i              19765.031511478148-85179.62239806193i             19595.251828912642-84756.71429639815i             19681.959998187125-84320.51189083463i             19985.097545026387-84013.93766911716i             20389.636844862827-83930.78929475637i             20754.268594528934-84084.57707180723i
3535                                              20820.27259722767-84636.45057855522i              20627.831077209717-85099.96174138213i             20221.922538521467-85361.08353961457i             19752.47228845441-85343.26428039202i              19383.977382893692-85066.76951404323i             19235.673734514916-84637.89978173358i             19343.610265149982-84208.21512185568i             19660.783999304076-83918.1942763096i              20067.818980221204-83855.82626566746i             20423.027225127837-84027.52897890421i
3540                                              20452.932261716298-84587.99245954564i             20240.87226975841-85040.83937245827i              19825.27641728658-85282.44955990392i              19359.240568879468-85243.22918356335i             19005.92133337023-84950.92802984793i              18879.25745979909-84517.21883837214i              19007.971984184413-84095.108304566i               19338.262517420422-83822.29268035809i             19746.70847855528-83780.75008592271i              20091.604460260063-83969.80425949686i
3545                                              20085.45698946155-84536.64235364569i              19854.368339961507-84977.99817346907i             19430.037515628996-85199.77436401806i             18968.39912138583-85139.46269264471i              18630.918979561928-84832.20905119873i             18525.997074687097-84394.78303567215i             18674.98428174565-83981.27248002565i              19017.440647920972-83726.26133760522i             19426.213983876674-83705.53087420715i             19759.941812742192-83911.32757963771i
3550                                              19717.92984497439-84482.3593995254i               19468.43658113948-84911.43097805422i              19036.33035825802-85113.09880188508i              18580.047857876834-85032.05147464074i             18259.01982025628-84710.72593535153i              18175.88101114793-84270.70252314155i              18344.58276770763-83866.78416363569i              18698.225602400467-83630.12248256341i             19106.24713930209-83630.13265834664i              19427.9863126129-83852.01937605608i
3555                                              19350.435546799014-84425.10866460172i             19083.19383942295-84841.13787436967i              18644.27641936314-85022.47073203116i              18194.281420108062-84921.08723833508i             17890.26710654135-84586.59384026087i              17828.892183347572-84145.0856426739i              18016.69985703096-83751.71511541394i              18380.52468695629-83533.89211039925i              18786.723019352215-83554.51357254194i             19095.69083833764-83791.79621786506i
3560                                              18983.059943200697-84364.86114751594i             18698.755951652736-84767.12605341886i             18253.993626804633-84927.9447076064i              17811.188853297826-84806.66630096972i             17524.69775398256-84459.92926493828i              17485.00814271863-84018.03855199022i              17691.265113313602-83636.13213773636i             18064.24573922675-83437.5799963408i               18467.56055118238-83478.62609250136i              18763.01442274624-83730.57120057935i
3565                                              18615.889497846503-84301.5937280433i              18315.237206110367-84689.40960691584i             17865.595901880006-84829.5816195523i              17430.853324969023-84688.88913002837i             17162.34229737602-84330.84958543799i              17144.20126716123-83889.66486342049i              17368.20561123794-83520.09690256626i              17749.297566943933-83341.18975121237i             18148.68292076983-83402.41730687505i              18429.92253107368-83668.2543707624i
3570                                              18249.010789284595-84235.2890681524i              17932.74983162463-84608.00927741276i              17479.19273840528-84727.44830376648i              17053.351887457175-84567.85986558591i             16803.22488825406-84199.47259137637i              16806.4389819904-83760.06530119825i               17047.4463151238-83403.6658099857i                17435.590384537147-83244.71891450539i             17830.0179602983-83325.82922525251i               18096.38730715038-83604.7531781315i
3575                                              17882.51003053764-84165.9354646478i               17551.403518779876-84522.95216476666i             17094.88882467739-84621.61711555235i              16678.755287779983-84443.68582765249i             16447.363334616475-84065.91602736354i             16471.684011091806-83629.33738125925i             16728.91047022374-83286.8898806329i               17123.036244039835-83148.15908540138i             17511.498512956605-83248.79912052648i             17762.387784594124-83539.97295410665i
3580                                              17516.472613788697-84093.52665717083i             17171.3049784594-84434.271392959i                 16712.78371107532-84512.16547661294i              16307.127825109807-84316.47701400411i             16094.769181786247-83930.29714395246i             16139.894655210253-83497.57511607994i             16412.52000310771-83169.81468288672i              16811.549456138528-83051.49609074825i             17193.062771432888-83171.2599040297i              17427.91006021086-83473.81741101528i
3585                                              17150.982684082388-84018.06159428957i             16792.5575406245-84342.00574109695i               16332.97152550631-84399.17539997888i              15938.527256127067-84186.3455938326i              15745.447832992235-83792.7322625338i              15811.025094642633-83364.86874807149i             16098.195927609147-83052.4802963487i              16501.046997808953-82954.71019030087i             16874.65458667679-83093.14053152308i              17092.94742697139-83406.18915991744i
3590                                              16786.12274729639-83939.54416272996i              16415.26079727312-84246.19924491223i              15955.540738232947-84282.73299836199i             15573.004748065952-84053.40540178776i             15399.398707427525-83653.33635809617i             15485.02571312821-83231.30451337493i              15785.858752364016-82934.92131183007i             16191.448902463288-82857.77631710802i             16556.223743524606-83014.36643684674i             16757.500463466527-83336.99024754392i
3595                                              16421.973315122985-83857.98288224457i             16039.510291524217-84146.90077257874i             15580.573977047006-84162.92798130828i             15210.604878283557-83917.7714386431i              15056.615433403476-83512.22266389291i             15161.843439099726-83096.96443867343i             15475.428885950842-82817.16686838114i             15882.678628993475-82760.66435226797i             16237.726200274396-82934.85999066889i             16421.57708047128-83266.12269748254i
3600                                              16058.612590823317-83773.39057248071i             15665.397255091122-84044.16358142908i             15208.147892912642-84039.85314700675i             14851.365679160299-83779.55938212929i             14717.086073550807-83369.50230120163i             14841.422100901826-82961.92617215303i             15166.82703591451-82699.24072703358i              15574.663406112211-82663.3394315416i              15919.124289323625-82854.540980697i               16085.192518311094-83193.48906321563i
3605                                              15696.116197841598-83685.78399623277i             15293.0083948837-83938.04486051976i               14838.333075698243-83913.60387409525i             14495.318725851095-83638.88511356767i             14380.79337872435-83225.2839375535i               14523.702791554193-82826.26285007663i             14859.97459745315-82581.16137999603i              15267.334548572497-82565.76228172558i             15600.386876663075-82773.32710980563i             15748.36930069402-83118.99298043734i
3610                                              15334.556953668565-83595.18348430301i             14922.425730174304-83828.60526520282i             14471.194018912385-83784.27761893568i             14142.489264563283-83495.86426417938i             14047.715067006737-83079.67347568156i             14208.624239497325-82690.04299949293i             14554.794028008957-82462.94219501912i             14960.627742248415-82467.88958397042i             15281.489478058826-82691.1345078605i              15411.137137647947-83042.53971995029i
3615                                              14974.00468972763-83501.61254752574i              14553.72647880707-83715.90844869167i              14106.789131650738-83651.97342344381i             13792.896378349113-83350.61178500118i             13717.824123905853-82932.77377556605i             13896.12318081328-82553.33047718534i              14251.209204359368-82344.5915923361i              14654.483294885687-82369.67436016255i             14962.414330447715-82607.87825316767i             15073.532782867-82964.03672912576i
3620                                              14614.526118060345-83405.09748157604i             14186.98299323905-83600.0205972697i               13745.170795628994-83516.79143840072i             13446.553186100171-83203.24154401307i             13391.089119484168-82784.68441108362i             13586.13472905021-82416.18444473858i              13949.14575815227-82226.11325255805i              14348.84635086595-82271.06638023454i              14643.150417491835-82523.47289902561i             14735.599842358646-82883.39416512802i
3625                                              14256.18474491452-83305.66696997001i              13822.262743578067-83481.00997333304i             13386.38546430106-83378.83246671096i              13103.467072773945-83053.86595303204i             13067.47453839672-82635.50146230748i              13278.592738562242-82278.65937839668i             13648.53138725836-82107.50635297401i              14043.667067007727-82172.01258520596i             14323.693448552234-82437.83300076847i             14397.388538107734-82800.52540929931i
3630                                              13899.040830034373-83203.35169062302i             13459.628346299376-83358.94647201941i             13030.47380089583-83238.19753063768i              12763.639944330003-82902.5956273997i              12746.94111839268-82485.31734404429i              12973.430157633848-82140.80511317762i             13349.296139537437-81988.765829115i               13738.90074813933-82072.45752274015i              14004.04579105309-82350.87363861744i              14058.955425849388-82715.34756110693i
3635                                              13543.151390782332-83098.18393105752i             13099.137635726052-83233.90119583085i             12677.470851721975-83094.98746668684i             12427.068505159134-82749.53908035792i             12429.446193006557-82334.22067059578i             12670.57936757591-82002.66691839087i              13051.372666879284-81869.88265870369i             13434.507941631633-81972.3437904706i              13684.216356662082-82262.51093162443i             13720.36307118778-82627.78190568325i
3640                                              13188.570248747099-82990.19721766292i             12740.84377554199-83105.94605220178i              12327.406250445978-82949.30255085843i             12093.744552325856-82594.8024524822i              12114.944034344078-82182.29615615537i             12369.972504389434-81864.28560336132i             12754.696446877228-81750.8441639795i              13130.454489366788-81871.61248312602i             13364.220442195528-82172.66253803346i             13381.679685348849-82537.75435158536i
3645                                              12835.348116424528-82879.42596344468i             12384.795405941659-82975.15337665673i             11980.30444935484-82801.24215748723i              11763.655282397505-82438.48927784247i             11803.38619179228-82029.6245498642i               12071.541760298178-81725.6976501917i              12459.205970841766-81631.634329004i               12826.71153804704-81770.20363889817i              13044.079526756454-82081.24813742751i             13042.978723294738-82445.19583463491i
3650                                              12483.532721007243-82765.90513822515i             12031.036823227709-82841.59558614735i             11636.184972815932-82650.90445242007i             11436.783606982934-82280.70028737206i             11494.721822912365-81876.28260397918i             11775.219661937099-81586.93537051696i             12164.842896788861-81512.23412798735i             12523.25550705484-81668.05668006575i              12723.821027048773-81988.18989025794i             12704.338449785457-82350.04268284832i
3655                                              12133.168961612504-82649.66996549127i             11679.608187712123-82705.34486489418i             11295.06268853945-82498.38612403227i              11113.108471497948-82121.53324803639i             11188.898012874231-81722.34307313823i             11480.939323198814-81448.02708307526i             11871.55216629088-81392.62186011278i              12220.06801557274-81565.11084397328i              12403.47801343849-81893.4128705653i               12365.841473830165-82252.23694220025i
3660                                              11784.299096138038-82530.75564942592i             11330.545753554654-82566.47288446865i             10956.94809181759-82343.78214853907i              10792.60517410151-81961.08283742586i              10885.860079317441-81567.87474241345i             11188.634671026904-81308.99730961357i             11579.282085665536-81272.77348695652i             11917.135770066263-81461.30560008186i             12083.088889696874-81796.8454678652i              12027.5742597787-82151.726656305i
3665                                              11436.962953658109-82409.19713413419i             10983.882119491956-82425.05056078984i             10621.847598059994-82187.18559586021i             10475.245679771153-81799.44055255213i             10585.551859662713-81412.94248130478i             10898.240642254032-81169.8669831825i              11287.98437047959-81152.66296892065i              11614.450413674453-81356.58104828098i             11762.697039768544-81698.41975478594i             11689.626616398227-82048.46610133472i
3670                                              11091.198167457938-82285.02889831302i             10639.646491216883-82281.14784790945i             10289.763839443278-82028.68747023265i             10160.998926592156-81636.69465084617i             10287.915978433943-81257.60732078797i             10609.693351272923-81030.65366718394i             10997.614156051963-81032.26259469756i             11312.008340654631-81250.87829534212i             11442.350445601887-81598.07181711566i             11352.091170327563-81942.41597223766i
3675                                              10747.040424640465-82158.28478626872i             10297.864954719871-82134.83357004603i             9960.695960871293-81868.37658731335i              9849.831120444294-81472.93012095249i              9992.894092803419-81101.92654999511i              10322.930227616293-80891.37178035718i             10708.129972952973-80911.54330306395i             11009.810477913281-81144.13980526433i             11122.101279903722-81495.7420435754i              11015.062829030223-81833.54351929834i
3680                                              10404.523727097112-82028.99787664542i             9958.560752909378-81986.17529096968i              9634.639911528502-81706.33948548413i              9541.706015055881-81308.2286808885i               9700.427114501797-80945.95382917507i              10037.890123733694-80752.03282377913i             10419.493691209987-80790.47498880551i             10707.862037340914-81036.30972046046i             10802.0054785629-81391.3753731661i                10678.638237421368-81721.82263524705i
3685                                              10063.680659108226-81897.20038958i                9621.75456294261-81835.23922061513i               9311.588728012397-81542.66037006746i              9236.585175492854-81142.66880036624i              9410.45540736396-80789.73931526803i               9754.51339374014-80612.64560664106i               10131.670434075051-80669.02679349328i             10406.172242368815-80927.33415099763i             10482.122297325575-81284.9214981653i              10342.915234461641-81607.2338913044i
3690                                              9724.542657062164-81762.92363186281i              9287.464768555315-81682.09015694543i              8991.532805652483-81377.42108744508i              8934.428221858383-80976.32574473845i              9122.918959756938-80633.32979665136i              9472.741943864845-80473.21646635827i              9844.628464776593-80547.16737547966i              10104.754032874287-80817.16142946122i             10162.513857573882-81176.33502183539i             10007.992314361185-81489.7645240019i
3695                                              9387.140276343622-81626.19797949075i              8955.707724134665-81526.79146239272i              8674.460155032015-81210.70112677886i              8635.193052633595-80809.2716362103i               8837.757531994339-80476.76883319138i              9192.519256443873-80333.74948042231i              9558.339048584436-80424.86515649052i              9803.623752213774-80705.74232929375i              9843.244686313055-81065.57557009204i              9673.968097220097-81369.40837309838i
3700                                              9051.503451064322-81487.05289694332i              8626.49800648606-81369.40507173548i               8360.356640883478-81042.57764623479i              8338.836045775186-80641.57553007212i              8554.910778968744-80320.09689842872i              8913.790389679665-80194.24666678222i              9272.776294307438-80302.08854242995i              9502.800821368348-80593.03024506391i              9524.38125518747-80952.60785721744i               9340.94081496038-81246.16577186047i
3705                                              8717.661742449216-81345.51698971199i              8299.848650723165-81209.99152909653i              8049.206201442104-80873.1255206064i               8045.312237350401-80473.30350133019i              8274.31834912271-80163.35152025062i               8636.501953798204-80054.70816810931i              8987.916977798937-80178.80611775798i              9202.307404165378-80478.98133519437i              9205.991523774326-80837.40170617535i              9009.007816269734-81120.04339393876i
3710                                              8385.644571450193-81201.61809239189i              7975.771367491404-81048.61005178822i              7740.991046337556-80702.41740687002i              7754.5754772170585-80304.51873945454i             7995.919960772609-80006.56741700109i              8360.602069526187-79915.13242110668i              8703.740352416491-80054.98680928288i              8902.16806849621-80363.55462430826i               8888.144491662028-80719.93202468837i              8678.26509561318-80991.05405592454i
3715                                              8055.481432909602-81055.3833825943i               7654.276738926682-80885.31861673939i              7435.6918319204415-80530.52382422287i             7466.578561684-80135.28164593493i                 7719.65545777057-79849.77662617918i               8086.040308526913-79775.51630454473i              8420.227949271053-79930.60002075277i              8602.409447928148-80246.71206744757i              8570.90976426144-80600.17873884542i               8348.806850047473-80859.2164825761i
3720                                              7727.202086930143-80906.83952468954i              7335.374391219616-80720.17406705856i              7133.287813066981-80357.51324515062i              7181.2733449496955-79965.64993480958i             7445.464846409332-79693.00862308104i              7812.7676208517605-79635.85526802964i             8137.363372144511-79805.61573642245i              8303.059908468189-80128.41857692081i              8254.357136711431-80478.12668635143i              8020.725067648432-80724.5550358632i
3725                                              7400.8367253850265-80756.01283628574i             7019.07314160329-80553.23223442092i               6833.7569715444315-80183.45219375358i             6898.610829075131-79795.67872846084i              7173.28831577204-79536.29042705885i               7540.736252315191-79496.1434371356i               7855.132090618309-79680.00459358291i              8004.149224185032-80008.64201181314i              7938.556199746274-80353.76547246687i              7694.109150517501-80587.09941279936i
3730                                              7076.416110705594-80602.92947456235i              6705.381119861693-80384.54807404717i              6537.076120671036-80008.40534836834i              6618.541235039782-79625.42065069448i              6903.066244517087-79379.64669368305i              7269.89965515035-79356.37369683204i               7573.521235796248-79553.73792553414i              7705.708266738824-79887.35313309665i              7623.5759715466875-80227.08929144569i             7369.045575418244-80446.88431596318i
3735                                              6753.971685481707-80447.61563924124i              6394.305862302938-80214.17580846984i              6243.220987183729-79832.43564472898i              6341.014055788688-79454.92591040989i              6634.739196429722-79223.09979113875i              7000.212395698224-79216.53775110154i              7292.519401856864-79426.78777499656i              7407.768711848155-79764.52552646556i              7309.484558617648-80098.09671745791i              7045.617593433839-80303.94910234734i
3740                                              6433.535650933469-80290.0977878409i               6085.854378631224-80042.16907607722i              5952.166271210468-79655.6043767488i               6065.978093961627-79284.24237726619i              6368.247908115078-79066.66986006504i              6731.630062103868-79076.62616004153i              7012.1164580187815-79299.12687967365i             7110.362766445025-79640.13549535115i              6996.348848562542-79966.79046863185i              6723.904970754142-80158.33741207203i
3745                                              6115.14101356756-80130.40285944921i               5780.033192037938-79868.58108124867i              5663.885685624389-79477.97129223544i              5793.381486792765-79113.41564423863i              6103.53327144493-78910.37485594756i               6464.109176087206-78936.62835427828i              6732.30337369682-79170.72863276217i               6813.522919739033-79514.16192842548i              6684.234237021288-79833.17714860893i              6403.983771898016-80010.09678806344i
3750                                              5798.821599458084-79968.5585024513i               5476.848352871693-79693.46474215105i              5378.351976685153-79299.59468037299i              5523.171719858687-78942.48907843156i              5840.536314120256-78754.23057409925i              6197.607111751415-78796.53262832978i              6453.072059761482-79041.56701926123i              6517.281720881783-79386.58614233152i              6373.20439052107-79697.26696998892i               6085.926184661522-79859.27828237251i
3755                                              5484.61203631792-79804.59330324086i               5176.305427094275-79516.87283313055i              5095.536927630923-79120.53144945472i              5255.295633042142-78771.50385706987i              5579.198181003436-78598.25065732599i              5932.082023332956-78656.32611583082i              6174.415229731597-78911.6165327691i               6221.671584780272-79257.39170763065i              6063.321046313249-79559.07346417483i              5769.800387084048-79705.93606484923i
3760                                              5172.547703416714-79638.53701055083i              4878.409461079291-79338.85811847469i              4815.411347945786-78940.83719184062i              4989.699421188486-78600.49898862501i              5319.460119638032-78442.4465869981i               5667.492788361503-78515.994743083i                5896.326282001188-78780.85207361521i              5926.724628937431-79126.56425817488i              5754.643849919032-79418.61318221863i              5455.670456520225-79550.12702714124i
3765                                              4862.664650760642-79470.42075283307i              4583.164924318034-79159.47347457673i              4537.945050005162-78760.56623554404i              4726.328631908917-78429.51131962163i              5061.263471850336-78286.82765889769i              5403.798962038993-78375.52317271549i              5618.79920615409-78649.24883365618i               5632.472540845571-78994.09128992264i              5447.230230283193-79275.90539137849i              5143.596317966198-79391.91039876803i
3770                                              4554.999488459939-79300.27724426758i              4290.575632422709-78978.77199813066i              4263.106816428589-78579.77168105081i              4465.128164150041-78258.57552604172i              4804.549674588585-78131.40094368243i              5140.960753136424-78234.89473026602i              5341.8285139910095-78516.78217018399i             5338.946478104057-78859.96195328722i              5141.135312028156-79130.97177169258i              4833.63373070971-79231.34736748299i
3775                                              4249.58924840097-79128.14097624843i               4000.644652514658-78796.8070979568i               3990.864360298407-78398.50542059027i              4206.042268546703-78087.72408967529i              4549.260273276801-77976.17123763336i              4878.939016332146-78094.0913227074i               5065.409196767429-78383.42747270012i              5046.177000232584-78724.16684260481i              4836.411863729414-78983.83611709755i              4525.834311269936-79068.50071816494i
3780                                              3946.4712199975693-78954.04839112186i             3713.3741938092835-78613.63256840035i             3721.1842805692954-78216.81814284573i             3949.0145540488493-77916.9872621693i              4295.336946548897-77821.1409998035i               4617.695266175728-77953.09334952262i              4789.536708984124-78249.16002684123i              4754.194032096845-78586.69778760977i              4533.11028068416-78834.52404517579i               4220.245589171663-78903.43448547681i
3785                                              3645.6827627518096-78778.0380352468i              3428.7654859643917-78429.30264323276i             3454.032016865663-78034.75931968946i              3693.988000806423-77746.39301500154i              4042.7215479635447-77666.31028339978i             4357.191712069198-77811.8796103555i               4514.206978754873-78113.95487838649i              4463.026857987365-78447.54765016267i              4231.278599949932-78683.06271913728i              3916.9110926963385-78736.21363021103i
3790                                              3347.261098141886-78600.15068879774i              3146.818648309337-78243.87202802836i              3189.3718046040326-77852.3771763841i              3440.9049840243406-77575.96697965685i             3791.3561635037163-77511.67666099082i             4097.3913153559015-77670.4272117275i              4239.41644431538-77977.78670217512i               4172.704144684698-78306.71013114137i              3930.9625451989637-78529.48058606117i             3615.8704616902846-78566.90373727953i
3795                                              3051.2430840627053-78420.42947019791i             2867.532552634707-78057.39591122115i              2927.166633383099-77669.71864680071i              3189.707308337483-77405.73237773548i              3541.183186323618-77357.23514633968i              3838.2578681802192-77528.71147703002i             3965.1621156415436-77840.62967804595i             3883.253991795058-78164.17958941597i              3632.205598758833-78373.80713377219i              3317.159583287545-78395.57073971607i
3800                                              2757.6649748174327-78238.91991332512i             2590.9046828338346-77869.92995248878i             2667.3782123134156-77486.82931207583i             2940.3362561170215-77235.70994387903i             3292.1454104063546-77202.97811691686i             3579.756094043553-77386.70586211917i              3691.4416597729114-77702.4573791031i              3594.7040067581024-78019.95087795019i             3335.049097160417-78216.07266963128i              3020.8107467802415-78222.28066919476i
3805                                              2466.562170110828-78055.67001605396i              2316.9309941407464-77681.53024897908i             2409.9669430924296-77303.75332640056i             2692.7326493814403-77065.91784388744i             3044.1861419230922-77048.89523848674i             3321.8517688552033-77244.38188054856i             3418.2535081676906-77563.24267347132i             3307.081401960004-77874.01919861206i              3039.532347365484-78056.30812354776i              2726.8528146686504-78047.09943688895i
3810                                              2177.9689566422644-77870.7302589622i              2045.6057751858048-77492.25327935095i             2154.8919032191147-77120.53332971374i             2446.8369276966846-76896.37158874246i             2797.2493292008944-76894.97339549894i             3064.5118616834893-77101.70904075252i             3145.5969836173654-77422.95764418323i             3020.4131109278883-77726.37997879284i             2745.692759189631-77894.54487581701i              2435.31140340863-77870.09264112666i
3815                                              1891.9182456666908-77684.15359379763i             1776.9215154453564-77302.15582649117i             1902.1108418497734-76937.21034980923i             2202.5892419606603-76727.08394935579i             2551.2797103234248-76741.1966295968i              2807.704693133555-76958.65479847821i              2873.472444472119-77281.57352847036i              2734.7259199822665-77577.02877157263i             2453.5659913831273-77730.8146128457i              2146.2090741612246-77691.32540537228i
3820                                              1608.441310269755-77495.99540147802i              1510.8687810368856-77111.29487982151i             1651.580189239584-76753.82369504122i              1959.9295648624516-76558.06487240053i             2306.222977554291-76587.54608923248i              2551.40010980566-76815.18452686725i               2601.881442768927-77139.0606799848i               2450.0466128887706-77425.96118156366i             2163.1861058976533-77565.14920953818i             1859.5655254425992-77510.86224524316i
3825                                              1327.5675257312728-77306.31341962148i             1247.43610124301-76919.72751833266i               1403.2550812225577-76570.41084069065i             1718.7978173932033-76389.32140070014i             2062.0259575336636-76433.99999284084i             2295.569672272246-76671.26150658134i              2330.8268941398655-76995.38855422082i             2166.402122838266-77273.17281655622i              1874.5857284095991-77397.5806404606i              1575.3977866444247-77328.76696323376i
3830                                              1049.3241167314877-77115.1676406487i              986.609868361902-76727.51077623152i               1157.0893999494733-76387.00730985025i             1479.1340119027268-76220.85760051123i             1818.6368053206315-76280.53360786366i             2040.1868539507632-76526.84693799878i             2060.313254811635-76850.52572059065i              1883.8196907111355-77118.65926681305i             1587.7962093651522-77228.14091793443i             1293.7204081805462-77145.1025704931i
3835                                              773.7359144798952-76922.62018089001i              728.3742527139589-76534.70149280375i              913.0358315093749-76203.64655256955i              1240.8784103795497-76052.67449805756i             1576.0052108889777-76127.11924785677i             1785.2272482991946-76381.89997718083i             1790.3467038660983-76704.43989886163i             1602.3270234788756-76962.41611121332i             1302.8477837090372-77056.86205712684i             1014.5456450027091-76959.93123399476i
3840                                              500.82512728335223-76728.7351226573i              472.7111349366969-76341.35614863588i              671.0459407124085-76020.35982448893i              1003.9716973772634-75884.77002738067i             1334.0826155055433-75973.72628977043i             1530.6687811477673-76236.37779672994i             1520.9353254964444-76557.09802599845i             1321.952450870649-76804.43895100516i              1019.7697244892588-76883.77606677785i             737.8836309952876-76773.31424649613i
3845                                              230.61112721300606-76533.57833058642i             219.60005715205716-76147.53069054087i             431.0702635335383-75837.17606797851i              768.3551663922167-75717.1389922343i               1092.8224359383162-75820.32121285108i             1276.4919251075912-76090.2356728747i              1252.089289460133-76408.46634636473i              1042.7250750627081-76644.72346801493i             738.5904879964396-76708.91496479616i              463.74254128070515-76585.31201820722i
3850                                              -36.88974385541724-76337.21724466729i             -30.981805856396022-75953.2803474472i             193.0584167902898-75654.1217978893i               533.9709180219447-75549.7730434555i               852.1802937795123-75666.86766057459i              1022.6799126408832-75943.42709881518i             983.8210247262768-76258.51053121309i              764.6749127237354-76483.26551111479i              459.3378470417283-76532.3108148749i               192.12874062140736-76395.98408618955i
3855                                              -301.66434675798337-76139.72065200041i            -279.05965430885954-75758.6594401025i             -43.040775649605166-75471.22099468914i            300.76206761855656-75382.66067382897i             612.114247223778-75513.32652673613i               769.2189447314345-75795.90392500011i              716.1453837466092-76107.1958232599i               487.83302162050086-76320.06120173684i             182.03900988664918-76353.99578382958i             -76.95308397243025-76205.38914003469i
